기준_년분기_코드,자치구_코드,자치구_코드_명,월_평균_소득_금액,소득_구간_코드,지출_총_금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,교육_지출_총금액,유흥_지출_총금액,여가_문화_지출_총금액,기타_지출_총금액,음식_지출_총금액
20194,11440,마포구,3832436.0,08,489580667000.0,25348481000.0,8163230000.0,3151737000.0,13624726000.0,2133239000.0,8170475000.0,8336637000.0,362548542000.0,7969964000.0,50133636000.0
20194,11530,구로구,2994059.0,07,786812262000.0,17723116000.0,1823444000.0,2397253000.0,17084032000.0,6853549000.0,3212360000.0,3455417000.0,710269601000.0,3597785000.0,20395705000.0
20194,11560,영등포구,3604887.0,07,265952775000.0,20702137000.0,4589080000.0,2411291000.0,15006482000.0,110798043000.0,3436649000.0,5353344000.0,27675645000.0,38018306000.0,37961798000.0
20194,11620,관악구,2771927.0,06,104848965000.0,24974493000.0,3248978000.0,1672617000.0,12759082000.0,2721174000.0,14480788000.0,5683272000.0,6849726000.0,4584344000.0,27874491000.0
20194,11320,도봉구,2785111.0,06,42287698000.0,11573497000.0,895556000.0,1099035000.0,5319227000.0,4047821000.0,2266588000.0,1650800000.0,2849784000.0,1702807000.0,10882583000.0
20194,11545,금천구,2632285.0,06,110127925000.0,11917185000.0,25105613000.0,37912934000.0,8963931000.0,3325026000.0,1730333000.0,1979339000.0,4962691000.0,1872424000.0,12358449000.0
20194,11590,동작구,3454170.0,07,169884767000.0,19308745000.0,1166129000.0,1273807000.0,13234204000.0,97129921000.0,4502550000.0,2913121000.0,5061925000.0,3503852000.0,21790513000.0
20194,11350,노원구,3195375.0,07,109011901000.0,34049774000.0,2015262000.0,1617738000.0,13141935000.0,3212135000.0,7574741000.0,3815452000.0,15147291000.0,4367805000.0,24069768000.0
20194,11410,서대문구,3417706.0,07,106641960000.0,12275715000.0,1623504000.0,963477000.0,57504881000.0,2097698000.0,3278723000.0,2552635000.0,4297544000.0,3228309000.0,18819474000.0
20194,11650,서초구,4912401.0,09,421718891000.0,20874150000.0,5648910000.0,2692685000.0,51936907000.0,7691387000.0,12850264000.0,7402102000.0,110765642000.0,153443504000.0,48413340000.0
20194,11260,중랑구,2598785.0,06,59053537000.0,16256528000.0,1486319000.0,2352309000.0,8689639000.0,3905139000.0,2836137000.0,3170991000.0,4315296000.0,2322900000.0,13718279000.0
20194,11290,성북구,3281773.0,07,71552454000.0,17880117000.0,2194581000.0,1370660000.0,8321720000.0,3831146000.0,3782166000.0,2417148000.0,7700951000.0,2686239000.0,21367726000.0
20194,11500,강서구,3160623.0,07,207417820000.0,25095468000.0,2810505000.0,2482416000.0,40221133000.0,30990346000.0,5715736000.0,5623689000.0,41765257000.0,21526784000.0,31186486000.0
20194,11710,송파구,3995905.0,08,178202814000.0,33747586000.0,9435938000.0,7657132000.0,30573436000.0,8774614000.0,8413954000.0,5708835000.0,25641604000.0,8804290000.0,39445425000.0
20194,11200,성동구,3734499.0,07,71631839000.0,15156404000.0,2585131000.0,1775180000.0,8737490000.0,8365411000.0,4504997000.0,2433030000.0,4398108000.0,3855912000.0,19820176000.0
20194,11305,강북구,2547460.0,06,52491477000.0,10937149000.0,1947469000.0,1607818000.0,7875759000.0,3174995000.0,1394943000.0,3571241000.0,4069959000.0,2673041000.0,15239103000.0
20194,11470,양천구,3796034.0,08,282433469000.0,21199758000.0,1479797000.0,1754556000.0,14331189000.0,5562345000.0,9910227000.0,2335305000.0,204923935000.0,3683106000.0,17253251000.0
20194,11110,종로구,3725859.0,07,167944643000.0,12945250000.0,11807243000.0,1402805000.0,14727446000.0,3811398000.0,3314603000.0,4400962000.0,17235104000.0,57438231000.0,40861601000.0
20194,11170,용산구,3971498.0,08,220365642000.0,101942726000.0,2601612000.0,17588980000.0,3858624000.0,4795364000.0,1381147000.0,4390776000.0,31619623000.0,26434358000.0,25752432000.0
20194,11230,동대문구,3030256.0,07,78580110000.0,20772754000.0,3153490000.0,1514274000.0,17365621000.0,6382435000.0,2271441000.0,2775311000.0,3611463000.0,2080800000.0,18652521000.0
20194,11380,은평구,2912739.0,06,69783115000.0,15763514000.0,1929385000.0,1756526000.0,13173723000.0,4139843000.0,4135350000.0,3183408000.0,4227943000.0,3226833000.0,18246590000.0
20194,11680,강남구,4943841.0,09,1926853162000.0,38029328000.0,27663313000.0,17235298000.0,107759669000.0,38011567000.0,29762356000.0,15707640000.0,966034675000.0,603578277000.0,83071039000.0
20194,11740,강동구,3292857.0,07,161265576000.0,16873068000.0,2465125000.0,1852605000.0,14750966000.0,2565150000.0,4792550000.0,3639616000.0,89936720000.0,3516893000.0,20872883000.0
20194,11140,중구,3513603.0,07,2060990462000.0,36168835000.0,11782939000.0,4892484000.0,11182126000.0,441402240000.0,16006387000.0,3201458000.0,1460414682000.0,46702326000.0,29236985000.0
20193,11230,동대문구,3103926.0,07,77720628000.0,21033110000.0,2914933000.0,1574828000.0,17475182000.0,6243196000.0,2318480000.0,2692181000.0,3715831000.0,2090067000.0,17662820000.0
20193,11500,강서구,3251146.0,07,215536918000.0,26921322000.0,2522475000.0,2347355000.0,25610105000.0,25509284000.0,6008743000.0,5778809000.0,68887913000.0,21459281000.0,30491631000.0
20193,11530,구로구,3135990.0,07,719419810000.0,18221601000.0,1323490000.0,2269110000.0,16678976000.0,8397616000.0,3213048000.0,3597607000.0,642950757000.0,3061701000.0,19705904000.0
20193,11545,금천구,2760087.0,06,104592838000.0,13011898000.0,17575418000.0,41464092000.0,6948247000.0,3425845000.0,1573793000.0,2042689000.0,4799541000.0,1703073000.0,12048242000.0
20193,11560,영등포구,3757774.0,08,238454782000.0,23442794000.0,4358657000.0,2559451000.0,14669369000.0,84415693000.0,3625047000.0,5273800000.0,26588237000.0,36793416000.0,36728318000.0
20193,11590,동작구,3596409.0,07,160246512000.0,19320745000.0,932274000.0,1240077000.0,13202871000.0,89099800000.0,4990773000.0,2859769000.0,5261743000.0,3275548000.0,20062912000.0
20193,11140,중구,3607465.0,07,1894091359000.0,36043742000.0,9535801000.0,4874792000.0,10358175000.0,429548983000.0,15595848000.0,3261145000.0,1313359890000.0,44493904000.0,27019079000.0
20193,11170,용산구,4085781.0,08,226315175000.0,110994380000.0,2023515000.0,18254636000.0,3721557000.0,4844725000.0,1310764000.0,4071623000.0,32991254000.0,23379102000.0,24723619000.0
20193,11200,성동구,3833236.0,08,68514286000.0,15978920000.0,2235954000.0,1448654000.0,8216634000.0,6907185000.0,4911794000.0,2518514000.0,4269836000.0,3362853000.0,18663942000.0
20193,11680,강남구,5126808.0,09,1789725492000.0,39760136000.0,24670876000.0,16005928000.0,105970633000.0,35059490000.0,35060788000.0,15669882000.0,869165728000.0,568328755000.0,80033276000.0
20193,11110,종로구,3821536.0,08,163677260000.0,13476349000.0,12348516000.0,1228893000.0,14326030000.0,2822373000.0,6673377000.0,4276016000.0,18202458000.0,53278057000.0,37045191000.0
20193,11380,은평구,3008434.0,07,70114550000.0,17058648000.0,1616881000.0,1804142000.0,12285968000.0,4492119000.0,4195384000.0,3195650000.0,4199991000.0,3169853000.0,18095914000.0
20193,11470,양천구,3939633.0,08,260891086000.0,23000514000.0,1245571000.0,1559800000.0,13565981000.0,5655068000.0,11611000000.0,2448764000.0,180948744000.0,3595530000.0,17260114000.0
20193,11710,송파구,4126356.0,08,174685491000.0,35708216000.0,7474308000.0,7039693000.0,29789626000.0,8795202000.0,9017301000.0,5845862000.0,23547362000.0,8527846000.0,38940075000.0
20193,11410,서대문구,3466211.0,07,104075016000.0,12478536000.0,1342193000.0,1026523000.0,55516638000.0,2220491000.0,3547319000.0,2445532000.0,4390913000.0,3214286000.0,17892585000.0
20193,11650,서초구,5127603.0,09,397547654000.0,22301780000.0,5159165000.0,2589983000.0,50484479000.0,7428716000.0,15134643000.0,7569216000.0,96118853000.0,145920768000.0,44840051000.0
20193,11215,광진구,3328285.0,07,83755939000.0,16682214000.0,3959780000.0,2495600000.0,8684835000.0,5869333000.0,3533635000.0,5435539000.0,6700557000.0,4138318000.0,26256128000.0
20193,11320,도봉구,2910938.0,06,42443732000.0,12340392000.0,657890000.0,1152289000.0,4933237000.0,4118538000.0,2319218000.0,1787385000.0,2658270000.0,1669155000.0,10807358000.0
20193,11350,노원구,3327047.0,07,106989224000.0,33105567000.0,1794620000.0,1777276000.0,13017728000.0,3378660000.0,8861872000.0,3953063000.0,13570814000.0,4414339000.0,23115285000.0
20193,11440,마포구,3947573.0,08,469805126000.0,26147878000.0,8162807000.0,3163481000.0,13117572000.0,2144126000.0,8307501000.0,8317226000.0,344835942000.0,7614409000.0,47994184000.0
20193,11620,관악구,2937877.0,06,105431634000.0,27224107000.0,2738980000.0,1939664000.0,12179887000.0,2581005000.0,14129791000.0,5879556000.0,6877766000.0,4524640000.0,27356238000.0
20193,11740,강동구,3387538.0,07,160796924000.0,17973767000.0,2078621000.0,2130574000.0,14456921000.0,3027814000.0,5125545000.0,3707438000.0,88467804000.0,3282863000.0,20545577000.0
20193,11260,중랑구,2701482.0,06,58635575000.0,16946610000.0,1122996000.0,1879864000.0,8150018000.0,3848776000.0,2988979000.0,3267497000.0,4489764000.0,2302903000.0,13638168000.0
20251,11470,양천구,3796034.0,08,106336088000.0,24955396000.0,1288145000.0,1121515000.0,22704743000.0,5493879000.0,14192619000.0,1738828000.0,11120101000.0,3755681000.0,19965181000.0
20251,11320,도봉구,2785111.0,06,49269298000.0,15056313000.0,852648000.0,939562000.0,7180051000.0,4628558000.0,2576096000.0,1283390000.0,2866245000.0,1906598000.0,11979837000.0
20251,11380,은평구,2912739.0,06,88506090000.0,22177558000.0,3751021000.0,1409422000.0,20394418000.0,4429864000.0,5126992000.0,2627790000.0,4301930000.0,3612368000.0,20674727000.0
20251,11530,구로구,2994059.0,07,1870088841000.0,24709136000.0,1301665000.0,1867278000.0,23715056000.0,4245494000.0,3815423000.0,2334385000.0,1782704856000.0,4047639000.0,21347909000.0
20251,11680,강남구,4943841.0,09,2658787016000.0,38863476000.0,25775556000.0,5032985000.0,147272178000.0,25461468000.0,36880228000.0,8563452000.0,1404732048000.0,888140134000.0,78065491000.0
20251,11200,성동구,3734499.0,07,101504181000.0,19829699000.0,4972817000.0,946039000.0,13940998000.0,5945612000.0,3262019000.0,2099480000.0,12593810000.0,12622348000.0,25291359000.0
20251,11230,동대문구,3030256.0,07,88210647000.0,25857051000.0,2069948000.0,1270117000.0,21897164000.0,4696593000.0,3311849000.0,1818845000.0,4552707000.0,2348922000.0,20387451000.0
20251,11410,서대문구,3417706.0,07,131597113000.0,16061235000.0,1069798000.0,800312000.0,79287533000.0,3064806000.0,3903337000.0,1615061000.0,4220989000.0,3034801000.0,18539241000.0
20251,11440,마포구,3832436.0,08,219954123000.0,29841824000.0,6090441000.0,2022476000.0,20292821000.0,3361384000.0,8813817000.0,7274871000.0,79652673000.0,8253259000.0,54350557000.0
20251,11560,영등포구,3604887.0,07,1604654736000.0,27506713000.0,3516374000.0,2706926000.0,26481589000.0,59681880000.0,3846438000.0,3754106000.0,1406706133000.0,24855792000.0,45598785000.0
20251,11620,관악구,2771927.0,06,114712610000.0,29510117000.0,2171097000.0,1549620000.0,18671642000.0,3119379000.0,14432256000.0,4455874000.0,7015469000.0,4435567000.0,29351589000.0
20251,11710,송파구,3995905.0,08,342571076000.0,37692661000.0,6009013000.0,3612729000.0,39878544000.0,8217993000.0,10747191000.0,4127332000.0,177986970000.0,7899396000.0,46399247000.0
20251,11110,종로구,3725859.0,07,215509104000.0,15003580000.0,4487446000.0,1104919000.0,22974686000.0,5835583000.0,6691704000.0,3908868000.0,16786250000.0,94487297000.0,44228771000.0
20251,11290,성북구,3281773.0,07,80751856000.0,21619732000.0,1426192000.0,1020249000.0,12172922000.0,5572193000.0,4976910000.0,2136343000.0,7184200000.0,3246750000.0,21396365000.0
20251,11305,강북구,2547460.0,06,58451058000.0,14403164000.0,1226405000.0,1016471000.0,11736099000.0,3263638000.0,1589013000.0,2516255000.0,3546245000.0,3098965000.0,16054803000.0
20251,11350,노원구,3195375.0,07,120926699000.0,36788860000.0,1355587000.0,1177666000.0,21626280000.0,4345566000.0,9278977000.0,2797817000.0,11594245000.0,5015117000.0,26946584000.0
20251,11545,금천구,2632285.0,06,69743738000.0,15136358000.0,11049978000.0,978683000.0,9204078000.0,3577706000.0,1491776000.0,1524004000.0,11725494000.0,1994510000.0,13061151000.0
20251,11170,용산구,3971498.0,08,251493608000.0,147937217000.0,2929503000.0,5855924000.0,5799829000.0,2791687000.0,1539579000.0,2900941000.0,22023122000.0,26129911000.0,33585895000.0
20251,11590,동작구,3454170.0,07,159525089000.0,26274814000.0,943689000.0,1486361000.0,17702284000.0,75574321000.0,4223553000.0,2046261000.0,4332049000.0,3700100000.0,23241657000.0
20251,11650,서초구,4912401.0,09,656368012000.0,21231042000.0,4386260000.0,12857816000.0,71861896000.0,6082918000.0,12989806000.0,4096352000.0,291547870000.0,184733210000.0,46580842000.0
20251,11140,중구,3513603.0,07,3003447244000.0,35376829000.0,7473108000.0,5632037000.0,14115663000.0,441556607000.0,23452174000.0,2442641000.0,2363040711000.0,74139896000.0,36217578000.0
20251,11215,광진구,3192971.0,07,94422862000.0,21348233000.0,2326335000.0,1719396000.0,15426702000.0,5986305000.0,3596103000.0,3687377000.0,5945437000.0,4704749000.0,29682225000.0
20251,11500,강서구,3160623.0,07,228058155000.0,32194258000.0,5307409000.0,2064368000.0,33825707000.0,33112165000.0,7186712000.0,4042651000.0,60112334000.0,15517746000.0,34694805000.0
20251,11740,강동구,3292857.0,07,158331461000.0,22302827000.0,1857054000.0,1535460000.0,22656800000.0,3169605000.0,6879294000.0,2340714000.0,69692632000.0,3874528000.0,24022547000.0
20222,11215,광진구,3192971.0,07,95321176000.0,20801530000.0,3790734000.0,1904223000.0,11953028000.0,7242451000.0,2899781000.0,5066604000.0,6484768000.0,5829369000.0,29348688000.0
20222,11440,마포구,3832436.0,08,1014670198000.0,30922115000.0,7983776000.0,2862872000.0,18533463000.0,4493515000.0,8279231000.0,9125676000.0,872336465000.0,8782962000.0,51350123000.0
20222,11530,구로구,2994059.0,07,1268332105000.0,25788445000.0,1758214000.0,2194615000.0,20830241000.0,3532403000.0,3344476000.0,3264997000.0,1184032204000.0,2854208000.0,20732302000.0
20222,11560,영등포구,3604887.0,07,269499388000.0,27737422000.0,5056817000.0,2807473000.0,20310190000.0,83948553000.0,3100492000.0,5121028000.0,39822581000.0,37778623000.0,43816209000.0
20222,11620,관악구,2771927.0,06,112018961000.0,28969820000.0,3484651000.0,1648768000.0,15118915000.0,3309843000.0,14118457000.0,5525659000.0,6652733000.0,4462222000.0,28727893000.0
20222,11320,도봉구,2785111.0,06,47905409000.0,14118452000.0,935474000.0,1073468000.0,6170347000.0,5182000000.0,1975688000.0,1574090000.0,2964296000.0,1717783000.0,12193811000.0
20222,11545,금천구,2632285.0,06,72235124000.0,15903659000.0,17406528000.0,1125198000.0,8408648000.0,4655664000.0,1328112000.0,1988201000.0,6113829000.0,2052245000.0,13253040000.0
20222,11590,동작구,3454170.0,07,175064220000.0,23197080000.0,1230153000.0,1432546000.0,15657651000.0,96245702000.0,4029476000.0,2803601000.0,6059551000.0,3396531000.0,21011929000.0
20222,11350,노원구,3195375.0,07,120659822000.0,39843731000.0,1765963000.0,1768101000.0,16589391000.0,4466306000.0,7657460000.0,3418921000.0,14465136000.0,4530274000.0,26154539000.0
20222,11410,서대문구,3417706.0,07,140393513000.0,16219008000.0,1452173000.0,970939000.0,87764401000.0,3084439000.0,3261893000.0,2023874000.0,4043087000.0,3192219000.0,18381480000.0
20222,11650,서초구,4912401.0,09,598441821000.0,23187406000.0,5227028000.0,15150583000.0,63343874000.0,7962435000.0,12840467000.0,6085346000.0,237727811000.0,179209536000.0,47707335000.0
20222,11260,중랑구,2598785.0,06,65174984000.0,18710476000.0,1539473000.0,1628390000.0,10449895000.0,4900607000.0,2556748000.0,2913471000.0,3901257000.0,2600238000.0,15974429000.0
20222,11290,성북구,3281773.0,07,80163306000.0,21876181000.0,2011131000.0,1167602000.0,9501184000.0,6834474000.0,3382892000.0,2598275000.0,7718996000.0,3130255000.0,21942316000.0
20222,11500,강서구,3160623.0,07,215707376000.0,33619602000.0,6617151000.0,2424645000.0,51641500000.0,29823381000.0,5982122000.0,5263988000.0,27292715000.0,17758394000.0,35283878000.0
20223,11215,광진구,3192971.0,07,96756574000.0,21648548000.0,3109480000.0,2009802000.0,12331098000.0,7406206000.0,3168323000.0,4982018000.0,7196460000.0,6136457000.0,28768182000.0
20223,11440,마포구,3832436.0,08,1066484186000.0,32149131000.0,7964227000.0,2862577000.0,18223356000.0,4541790000.0,8905976000.0,9566086000.0,922736468000.0,8533194000.0,51001381000.0
20223,11530,구로구,2994059.0,07,1297895770000.0,26056510000.0,1389498000.0,2280819000.0,20524860000.0,3797929000.0,3654909000.0,3276925000.0,1213772560000.0,2652441000.0,20489319000.0
20223,11560,영등포구,3604887.0,07,234044561000.0,29947889000.0,4168451000.0,2939577000.0,20712250000.0,49476432000.0,3427911000.0,5002169000.0,36587791000.0,38280863000.0,43501228000.0
20223,11620,관악구,2771927.0,06,114586309000.0,30482347000.0,2782595000.0,2073756000.0,15516690000.0,3496558000.0,14236558000.0,5597541000.0,6892978000.0,4533797000.0,28973489000.0
20223,11320,도봉구,2785111.0,06,48901854000.0,15010234000.0,685449000.0,1081916000.0,6372089000.0,5347340000.0,2197864000.0,1540170000.0,2963926000.0,1802715000.0,11900151000.0
20223,11545,금천구,2632285.0,06,69642390000.0,16904586000.0,13575571000.0,1362832000.0,8455782000.0,4621565000.0,1420991000.0,2031755000.0,5941245000.0,2047699000.0,13280364000.0
20223,11590,동작구,3454170.0,07,179657140000.0,23232009000.0,933136000.0,1487412000.0,16187887000.0,100380016000.0,4380509000.0,2710537000.0,6355801000.0,3509823000.0,20480010000.0
20223,11350,노원구,3195375.0,07,119091709000.0,38984842000.0,1351208000.0,1712624000.0,16985492000.0,4562505000.0,8575408000.0,3351846000.0,13673661000.0,4590630000.0,25303493000.0
20223,11410,서대문구,3417706.0,07,135095475000.0,16832585000.0,1256334000.0,854666000.0,81715746000.0,3025516000.0,3408450000.0,2113957000.0,4214293000.0,3251898000.0,18422030000.0
20223,11650,서초구,4912401.0,09,581156444000.0,23664959000.0,4518243000.0,13085247000.0,63411911000.0,7933062000.0,13758985000.0,6239747000.0,219054445000.0,183166346000.0,46323499000.0
20193,11290,성북구,3382636.0,07,69740081000.0,18344568000.0,1857679000.0,1349032000.0,8079375000.0,3147863000.0,4429650000.0,2391366000.0,7483600000.0,2673879000.0,19983069000.0
20193,11305,강북구,2647046.0,06,52781988000.0,11915478000.0,1645365000.0,1754015000.0,7431913000.0,3327947000.0,1426034000.0,3735037000.0,3715757000.0,2587072000.0,15243370000.0
20192,11230,동대문구,3103926.0,07,75964039000.0,17655248000.0,5307994000.0,1775255000.0,17080540000.0,5326510000.0,2197689000.0,2649510000.0,3596108000.0,2082091000.0,18293094000.0
20192,11500,강서구,3251146.0,07,210420744000.0,24895661000.0,2677179000.0,2439271000.0,20870334000.0,29121668000.0,5704149000.0,5356334000.0,68311163000.0,21392395000.0,29652590000.0
20192,11530,구로구,3135990.0,07,649623759000.0,17294706000.0,1481987000.0,2375914000.0,20830437000.0,7345193000.0,2946757000.0,3430535000.0,571381687000.0,3247231000.0,19289312000.0
20192,11545,금천구,2760087.0,06,121225950000.0,12022226000.0,20497473000.0,57164479000.0,6726441000.0,3181799000.0,1425613000.0,2035507000.0,4888490000.0,1702004000.0,11581918000.0
20192,11560,영등포구,3757774.0,08,186899369000.0,21109006000.0,4621376000.0,2443361000.0,14223424000.0,38200198000.0,3336667000.0,5130352000.0,24279929000.0,37654164000.0,35900892000.0
20192,11590,동작구,3596409.0,07,149608339000.0,18456288000.0,1338165000.0,1128050000.0,12930323000.0,79803420000.0,4585643000.0,2798677000.0,4905750000.0,3341718000.0,20320305000.0
20192,11140,중구,3607465.0,07,1835023885000.0,34219166000.0,10337920000.0,4760550000.0,10831553000.0,425052613000.0,15101298000.0,2958219000.0,1263856012000.0,41168618000.0,26737936000.0
20192,11170,용산구,4085781.0,08,224781928000.0,106109321000.0,2480240000.0,22564412000.0,3787764000.0,6687708000.0,1303502000.0,3542257000.0,32193986000.0,22612253000.0,23500485000.0
20192,11200,성동구,3833236.0,08,66938220000.0,15194268000.0,2658049000.0,1399911000.0,7687985000.0,6745662000.0,4443337000.0,2517431000.0,4050499000.0,3643409000.0,18597669000.0
20192,11680,강남구,5126808.0,09,1788012376000.0,38193145000.0,24447724000.0,13729269000.0,99964143000.0,32838735000.0,27475242000.0,14818013000.0,909638467000.0,549818073000.0,77089565000.0
20192,11110,종로구,3821536.0,08,153909650000.0,12504828000.0,12018172000.0,1269598000.0,13719491000.0,3733295000.0,3427198000.0,4180194000.0,16369653000.0,50615087000.0,36072134000.0
20192,11380,은평구,3008434.0,07,66683179000.0,15919389000.0,2023456000.0,1746466000.0,11225668000.0,4141367000.0,3973473000.0,3068552000.0,3971438000.0,3164477000.0,17448893000.0
20192,11470,양천구,3939633.0,08,272149927000.0,21775326000.0,1652880000.0,1700460000.0,13800835000.0,4776815000.0,9787549000.0,2354514000.0,196086656000.0,3446544000.0,16768348000.0
20192,11710,송파구,4126356.0,08,167688164000.0,33912548000.0,8486218000.0,5870035000.0,27950571000.0,8296510000.0,8396608000.0,5500977000.0,23002804000.0,8171978000.0,38099915000.0
20192,11410,서대문구,3466211.0,07,100334601000.0,11497634000.0,1673283000.0,1144474000.0,52845641000.0,1953315000.0,3247694000.0,2275678000.0,4167084000.0,3178619000.0,18351179000.0
20192,11650,서초구,5127603.0,09,393474087000.0,21000399000.0,5810419000.0,2732964000.0,46249696000.0,8804015000.0,12748414000.0,7089851000.0,104591445000.0,140480948000.0,43965936000.0
20192,11215,광진구,3328285.0,07,81325799000.0,15769628000.0,4429972000.0,2381614000.0,8649368000.0,4876437000.0,3240830000.0,5115375000.0,6227333000.0,3853876000.0,26781366000.0
20192,11320,도봉구,2910938.0,06,41470323000.0,11612835000.0,836120000.0,1379045000.0,4919021000.0,3791759000.0,2183928000.0,1745831000.0,2741404000.0,1660784000.0,10599596000.0
20192,11350,노원구,3327047.0,07,106135797000.0,33691869000.0,2103885000.0,1864749000.0,12970362000.0,3147886000.0,7906521000.0,3765977000.0,13357103000.0,4316402000.0,23011043000.0
20192,11440,마포구,3947573.0,08,435772013000.0,25021926000.0,8050110000.0,3035146000.0,13244489000.0,2184427000.0,8092572000.0,7756425000.0,313815880000.0,7524914000.0,47046124000.0
20192,11620,관악구,2937877.0,06,102229918000.0,25426656000.0,2946103000.0,1988084000.0,11699598000.0,2424859000.0,14034053000.0,5539908000.0,6528835000.0,4570502000.0,27071320000.0
20192,11740,강동구,3387538.0,07,161311157000.0,16405925000.0,2472486000.0,2111282000.0,13869411000.0,2781084000.0,4758317000.0,3523972000.0,92635236000.0,3224164000.0,19529280000.0
20192,11260,중랑구,2701482.0,06,57219473000.0,16704333000.0,1485189000.0,2004903000.0,7643841000.0,3382546000.0,2786397000.0,3137379000.0,4386746000.0,2268401000.0,13419738000.0
20192,11290,성북구,3382636.0,07,69933191000.0,17904148000.0,2185622000.0,1471522000.0,7894598000.0,3142910000.0,3599523000.0,2329017000.0,7533017000.0,2647173000.0,21225661000.0
20192,11305,강북구,2647046.0,06,51517595000.0,11134612000.0,1926737000.0,2107492000.0,7264803000.0,2929903000.0,1429048000.0,3422539000.0,3714874000.0,2735075000.0,14852512000.0
20191,11230,동대문구,3103926.0,07,68779860000.0,15092654000.0,4257773000.0,1497051000.0,16610388000.0,4791705000.0,2198068000.0,2465806000.0,3597098000.0,1925314000.0,16344003000.0
20191,11500,강서구,3251146.0,07,206599612000.0,23257133000.0,2236386000.0,2201321000.0,17565896000.0,28907784000.0,5934858000.0,5273645000.0,74300517000.0,19372863000.0,27549209000.0
20191,11530,구로구,3135990.0,07,553904586000.0,15468223000.0,1169257000.0,2114900000.0,35181146000.0,5781076000.0,3046696000.0,3248475000.0,467086595000.0,2972165000.0,17836053000.0
20191,11545,금천구,2760087.0,06,118236694000.0,11047828000.0,20155833000.0,57883048000.0,6075426000.0,2759146000.0,1551588000.0,1872844000.0,4312535000.0,1575074000.0,11003372000.0
20191,11560,영등포구,3757774.0,08,153556361000.0,19832817000.0,3897314000.0,2064047000.0,13143445000.0,12766244000.0,3563115000.0,4735602000.0,24112293000.0,36195797000.0,33245687000.0
20191,11590,동작구,3596409.0,07,136639802000.0,17213965000.0,1031620000.0,848530000.0,12705265000.0,71390047000.0,4423610000.0,2576794000.0,4795767000.0,2976695000.0,18677509000.0
20191,11140,중구,3607465.0,07,1774940943000.0,31667817000.0,9161538000.0,4089709000.0,10003662000.0,380863402000.0,14824964000.0,2367798000.0,1257966335000.0,39375423000.0,24620295000.0
20191,11170,용산구,4085781.0,08,209796299000.0,102207578000.0,1955405000.0,17207802000.0,3285343000.0,6669113000.0,1310382000.0,3413744000.0,30287570000.0,21355159000.0,22104203000.0
20191,11200,성동구,3833236.0,08,60254554000.0,13508818000.0,2156687000.0,994529000.0,7058403000.0,5688554000.0,4353864000.0,2333434000.0,4112615000.0,3391088000.0,16656562000.0
20191,11680,강남구,5126808.0,09,1711415004000.0,35499680000.0,21985913000.0,13243766000.0,102628048000.0,32600818000.0,28804529000.0,14081995000.0,857477717000.0,529826857000.0,75265681000.0
20191,11110,종로구,3821536.0,08,150579049000.0,10788836000.0,9422801000.0,1423845000.0,12989594000.0,3800714000.0,6938292000.0,3890186000.0,18017306000.0,48504586000.0,34802889000.0
20191,11380,은평구,3008434.0,07,60383771000.0,14696058000.0,1547485000.0,1661939000.0,9352213000.0,3496534000.0,4053701000.0,2929485000.0,3747029000.0,2743963000.0,16155364000.0
20191,11470,양천구,3939633.0,08,244212985000.0,20340863000.0,1430046000.0,1601894000.0,13074580000.0,4099683000.0,9946604000.0,2231297000.0,172242435000.0,3231789000.0,16013794000.0
20191,11710,송파구,4126356.0,08,152836937000.0,31129340000.0,7544212000.0,5339783000.0,25786174000.0,6975994000.0,8250436000.0,5086347000.0,21393697000.0,7251811000.0,34079143000.0
20191,11410,서대문구,3466211.0,07,90833464000.0,10024109000.0,1254177000.0,930594000.0,48238950000.0,1577157000.0,3085583000.0,2233810000.0,4054044000.0,2968822000.0,16466218000.0
20191,11650,서초구,5127603.0,09,382564641000.0,18843420000.0,5133036000.0,2353203000.0,46916075000.0,8297518000.0,13132179000.0,6862469000.0,105361786000.0,133577976000.0,42086979000.0
20191,11215,광진구,3328285.0,07,73696147000.0,13832258000.0,3720159000.0,2223135000.0,7986540000.0,3443647000.0,3246204000.0,5011074000.0,6414308000.0,3445542000.0,24373280000.0
20191,11320,도봉구,2910938.0,06,38589096000.0,11088050000.0,686253000.0,1142733000.0,4556863000.0,3458700000.0,2237871000.0,1597841000.0,2594166000.0,1610425000.0,9616194000.0
20191,11350,노원구,3327047.0,07,95248648000.0,27576360000.0,1625762000.0,1489038000.0,12222707000.0,2763210000.0,8278967000.0,3739533000.0,12381793000.0,4109629000.0,21061649000.0
20191,11440,마포구,3947573.0,08,410486330000.0,22463082000.0,6947346000.0,3070864000.0,12080059000.0,1849289000.0,8329360000.0,7886468000.0,295121481000.0,6668461000.0,46069920000.0
20191,11620,관악구,2937877.0,06,97235903000.0,24100984000.0,2217715000.0,1636016000.0,10973366000.0,2182309000.0,14241117000.0,5361326000.0,6327631000.0,4373289000.0,25822150000.0
20191,11740,강동구,3387538.0,07,157294759000.0,15370938000.0,2107091000.0,1693041000.0,12954255000.0,2640628000.0,4719067000.0,3532185000.0,92891107000.0,3012535000.0,18373912000.0
