기준_년분기_코드,자치구_코드,자치구_코드_명,총_직장인구_수,남성_직장인구_수,여성_직장인구_수,연령대_10_직장인구_수,연령대_20_직장인구_수,연령대_30_직장인구_수,연령대_40_직장인구_수,연령대_50_직장인구_수,연령대_60_이상_직장인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수
20203,11410,서대문구,34981.0,20224.0,14757.0,41.0,4340.0,7629.0,8538.0,9618.0,4815.0,24.0,2023.0,4520.0,4870.0,5588.0,3199.0,17.0,2317.0,3109.0,3668.0,4030.0,1616.0
20194,11410,서대문구,34981.0,20224.0,14757.0,41.0,4340.0,7629.0,8538.0,9618.0,4815.0,24.0,2023.0,4520.0,4870.0,5588.0,3199.0,17.0,2317.0,3109.0,3668.0,4030.0,1616.0
20243,11440,마포구,109870.0,63193.0,46677.0,28.0,21271.0,30096.0,27113.0,20025.0,11337.0,9.0,9391.0,17171.0,16769.0,12097.0,7756.0,19.0,11880.0,12925.0,10344.0,7928.0,3581.0
20202,11440,마포구,109391.0,62551.0,46840.0,227.0,21057.0,29628.0,26690.0,20083.0,11706.0,118.0,9381.0,16877.0,16404.0,11918.0,7853.0,109.0,11676.0,12751.0,10286.0,8165.0,3853.0
20201,11440,마포구,109391.0,62551.0,46840.0,227.0,21057.0,29628.0,26690.0,20083.0,11706.0,118.0,9381.0,16877.0,16404.0,11918.0,7853.0,109.0,11676.0,12751.0,10286.0,8165.0,3853.0
20194,11440,마포구,109391.0,62551.0,46840.0,227.0,21057.0,29628.0,26690.0,20083.0,11706.0,118.0,9381.0,16877.0,16404.0,11918.0,7853.0,109.0,11676.0,12751.0,10286.0,8165.0,3853.0
20192,11440,마포구,109391.0,62551.0,46840.0,227.0,21057.0,29628.0,26690.0,20083.0,11706.0,118.0,9381.0,16877.0,16404.0,11918.0,7853.0,109.0,11676.0,12751.0,10286.0,8165.0,3853.0
20193,11440,마포구,109391.0,62551.0,46840.0,227.0,21057.0,29628.0,26690.0,20083.0,11706.0,118.0,9381.0,16877.0,16404.0,11918.0,7853.0,109.0,11676.0,12751.0,10286.0,8165.0,3853.0
20191,11440,마포구,109391.0,62551.0,46840.0,227.0,21057.0,29628.0,26690.0,20083.0,11706.0,118.0,9381.0,16877.0,16404.0,11918.0,7853.0,109.0,11676.0,12751.0,10286.0,8165.0,3853.0
20234,11440,마포구,109870.0,63193.0,46677.0,28.0,21271.0,30096.0,27113.0,20025.0,11337.0,9.0,9391.0,17171.0,16769.0,12097.0,7756.0,19.0,11880.0,12925.0,10344.0,7928.0,3581.0
20233,11440,마포구,105185.0,60318.0,44867.0,41.0,20262.0,28555.0,25680.0,19417.0,11230.0,14.0,9007.0,16314.0,15813.0,11541.0,7629.0,27.0,11255.0,12241.0,9867.0,7876.0,3601.0
20232,11440,마포구,105185.0,60318.0,44867.0,41.0,20262.0,28555.0,25680.0,19417.0,11230.0,14.0,9007.0,16314.0,15813.0,11541.0,7629.0,27.0,11255.0,12241.0,9867.0,7876.0,3601.0
20231,11440,마포구,105185.0,60318.0,44867.0,41.0,20262.0,28555.0,25680.0,19417.0,11230.0,14.0,9007.0,16314.0,15813.0,11541.0,7629.0,27.0,11255.0,12241.0,9867.0,7876.0,3601.0
20224,11440,마포구,105185.0,60318.0,44867.0,41.0,20262.0,28555.0,25680.0,19417.0,11230.0,14.0,9007.0,16314.0,15813.0,11541.0,7629.0,27.0,11255.0,12241.0,9867.0,7876.0,3601.0
20223,11440,마포구,112380.0,64378.0,48002.0,63.0,21556.0,30395.0,27474.0,20775.0,12117.0,22.0,9589.0,17331.0,16892.0,12332.0,8212.0,41.0,11967.0,13064.0,10582.0,8443.0,3905.0
20244,11440,마포구,120344.0,69592.0,50752.0,13.0,23065.0,33103.0,29655.0,22007.0,12501.0,3.0,10291.0,19028.0,18350.0,13261.0,8659.0,10.0,12774.0,14075.0,11305.0,8746.0,3842.0
20222,11440,마포구,112380.0,64378.0,48002.0,63.0,21556.0,30395.0,27474.0,20775.0,12117.0,22.0,9589.0,17331.0,16892.0,12332.0,8212.0,41.0,11967.0,13064.0,10582.0,8443.0,3905.0
20221,11440,마포구,112380.0,64378.0,48002.0,63.0,21556.0,30395.0,27474.0,20775.0,12117.0,22.0,9589.0,17331.0,16892.0,12332.0,8212.0,41.0,11967.0,13064.0,10582.0,8443.0,3905.0
20214,11440,마포구,112380.0,64378.0,48002.0,63.0,21556.0,30395.0,27474.0,20775.0,12117.0,22.0,9589.0,17331.0,16892.0,12332.0,8212.0,41.0,11967.0,13064.0,10582.0,8443.0,3905.0
20213,11440,마포구,110538.0,63134.0,47404.0,112.0,21418.0,29855.0,26923.0,20379.0,11851.0,50.0,9540.0,16998.0,16504.0,12055.0,7987.0,62.0,11878.0,12857.0,10419.0,8324.0,3864.0
20212,11440,마포구,110538.0,63134.0,47404.0,112.0,21418.0,29855.0,26923.0,20379.0,11851.0,50.0,9540.0,16998.0,16504.0,12055.0,7987.0,62.0,11878.0,12857.0,10419.0,8324.0,3864.0
20211,11440,마포구,110538.0,63134.0,47404.0,112.0,21418.0,29855.0,26923.0,20379.0,11851.0,50.0,9540.0,16998.0,16504.0,12055.0,7987.0,62.0,11878.0,12857.0,10419.0,8324.0,3864.0
20204,11440,마포구,110538.0,63134.0,47404.0,112.0,21418.0,29855.0,26923.0,20379.0,11851.0,50.0,9540.0,16998.0,16504.0,12055.0,7987.0,62.0,11878.0,12857.0,10419.0,8324.0,3864.0
20203,11440,마포구,109391.0,62551.0,46840.0,227.0,21057.0,29628.0,26690.0,20083.0,11706.0,118.0,9381.0,16877.0,16404.0,11918.0,7853.0,109.0,11676.0,12751.0,10286.0,8165.0,3853.0
20202,11470,양천구,74776.0,45303.0,29473.0,164.0,11398.0,18435.0,18445.0,16260.0,10074.0,99.0,5036.0,10972.0,11440.0,10360.0,7396.0,65.0,6362.0,7463.0,7005.0,5900.0,2678.0
20203,11470,양천구,74776.0,45303.0,29473.0,164.0,11398.0,18435.0,18445.0,16260.0,10074.0,99.0,5036.0,10972.0,11440.0,10360.0,7396.0,65.0,6362.0,7463.0,7005.0,5900.0,2678.0
20194,11470,양천구,74776.0,45303.0,29473.0,164.0,11398.0,18435.0,18445.0,16260.0,10074.0,99.0,5036.0,10972.0,11440.0,10360.0,7396.0,65.0,6362.0,7463.0,7005.0,5900.0,2678.0
20192,11470,양천구,74776.0,45303.0,29473.0,164.0,11398.0,18435.0,18445.0,16260.0,10074.0,99.0,5036.0,10972.0,11440.0,10360.0,7396.0,65.0,6362.0,7463.0,7005.0,5900.0,2678.0
20193,11470,양천구,74776.0,45303.0,29473.0,164.0,11398.0,18435.0,18445.0,16260.0,10074.0,99.0,5036.0,10972.0,11440.0,10360.0,7396.0,65.0,6362.0,7463.0,7005.0,5900.0,2678.0
20191,11470,양천구,74776.0,45303.0,29473.0,164.0,11398.0,18435.0,18445.0,16260.0,10074.0,99.0,5036.0,10972.0,11440.0,10360.0,7396.0,65.0,6362.0,7463.0,7005.0,5900.0,2678.0
20241,11440,마포구,109870.0,63193.0,46677.0,28.0,21271.0,30096.0,27113.0,20025.0,11337.0,9.0,9391.0,17171.0,16769.0,12097.0,7756.0,19.0,11880.0,12925.0,10344.0,7928.0,3581.0
20242,11440,마포구,109870.0,63193.0,46677.0,28.0,21271.0,30096.0,27113.0,20025.0,11337.0,9.0,9391.0,17171.0,16769.0,12097.0,7756.0,19.0,11880.0,12925.0,10344.0,7928.0,3581.0
20234,11470,양천구,73927.0,44412.0,29515.0,67.0,11618.0,19039.0,18430.0,15711.0,9062.0,44.0,4973.0,11135.0,11390.0,10045.0,6825.0,23.0,6645.0,7904.0,7040.0,5666.0,2237.0
20233,11470,양천구,73359.0,44496.0,28863.0,92.0,11218.0,18276.0,18233.0,15992.0,9548.0,62.0,4910.0,10885.0,11317.0,10222.0,7100.0,30.0,6308.0,7391.0,6916.0,5770.0,2448.0
20232,11470,양천구,73359.0,44496.0,28863.0,92.0,11218.0,18276.0,18233.0,15992.0,9548.0,62.0,4910.0,10885.0,11317.0,10222.0,7100.0,30.0,6308.0,7391.0,6916.0,5770.0,2448.0
20244,11470,양천구,85678.0,51939.0,33739.0,95.0,13210.0,21514.0,21362.0,18641.0,10856.0,75.0,5743.0,12830.0,13257.0,11910.0,8124.0,20.0,7467.0,8684.0,8105.0,6731.0,2732.0
20231,11470,양천구,73359.0,44496.0,28863.0,92.0,11218.0,18276.0,18233.0,15992.0,9548.0,62.0,4910.0,10885.0,11317.0,10222.0,7100.0,30.0,6308.0,7391.0,6916.0,5770.0,2448.0
20224,11470,양천구,73359.0,44496.0,28863.0,92.0,11218.0,18276.0,18233.0,15992.0,9548.0,62.0,4910.0,10885.0,11317.0,10222.0,7100.0,30.0,6308.0,7391.0,6916.0,5770.0,2448.0
20223,11470,양천구,78185.0,47405.0,30780.0,110.0,11981.0,19594.0,19461.0,16982.0,10057.0,68.0,5258.0,11670.0,12094.0,10873.0,7442.0,42.0,6723.0,7924.0,7367.0,6109.0,2615.0
20222,11470,양천구,78185.0,47405.0,30780.0,110.0,11981.0,19594.0,19461.0,16982.0,10057.0,68.0,5258.0,11670.0,12094.0,10873.0,7442.0,42.0,6723.0,7924.0,7367.0,6109.0,2615.0
20221,11470,양천구,78185.0,47405.0,30780.0,110.0,11981.0,19594.0,19461.0,16982.0,10057.0,68.0,5258.0,11670.0,12094.0,10873.0,7442.0,42.0,6723.0,7924.0,7367.0,6109.0,2615.0
20214,11470,양천구,78185.0,47405.0,30780.0,110.0,11981.0,19594.0,19461.0,16982.0,10057.0,68.0,5258.0,11670.0,12094.0,10873.0,7442.0,42.0,6723.0,7924.0,7367.0,6109.0,2615.0
20213,11470,양천구,74582.0,45184.0,29398.0,136.0,11454.0,18625.0,18473.0,16173.0,9721.0,83.0,5049.0,11080.0,11481.0,10348.0,7143.0,53.0,6405.0,7545.0,6992.0,5825.0,2578.0
20212,11470,양천구,74582.0,45184.0,29398.0,136.0,11454.0,18625.0,18473.0,16173.0,9721.0,83.0,5049.0,11080.0,11481.0,10348.0,7143.0,53.0,6405.0,7545.0,6992.0,5825.0,2578.0
20211,11470,양천구,74582.0,45184.0,29398.0,136.0,11454.0,18625.0,18473.0,16173.0,9721.0,83.0,5049.0,11080.0,11481.0,10348.0,7143.0,53.0,6405.0,7545.0,6992.0,5825.0,2578.0
20204,11470,양천구,74582.0,45184.0,29398.0,136.0,11454.0,18625.0,18473.0,16173.0,9721.0,83.0,5049.0,11080.0,11481.0,10348.0,7143.0,53.0,6405.0,7545.0,6992.0,5825.0,2578.0
20201,11470,양천구,74776.0,45303.0,29473.0,164.0,11398.0,18435.0,18445.0,16260.0,10074.0,99.0,5036.0,10972.0,11440.0,10360.0,7396.0,65.0,6362.0,7463.0,7005.0,5900.0,2678.0
20222,11500,강서구,72896.0,42699.0,30197.0,13.0,9849.0,17232.0,17970.0,17328.0,10504.0,7.0,4152.0,9863.0,10683.0,10691.0,7303.0,6.0,5697.0,7369.0,7287.0,6637.0,3201.0
20223,11500,강서구,72896.0,42699.0,30197.0,13.0,9849.0,17232.0,17970.0,17328.0,10504.0,7.0,4152.0,9863.0,10683.0,10691.0,7303.0,6.0,5697.0,7369.0,7287.0,6637.0,3201.0
20243,11500,강서구,63537.0,37465.0,26072.0,2.0,8178.0,14815.0,15805.0,15462.0,9275.0,1.0,3550.0,8599.0,9381.0,9399.0,6535.0,1.0,4628.0,6216.0,6424.0,6063.0,2740.0
20241,11500,강서구,63537.0,37465.0,26072.0,2.0,8178.0,14815.0,15805.0,15462.0,9275.0,1.0,3550.0,8599.0,9381.0,9399.0,6535.0,1.0,4628.0,6216.0,6424.0,6063.0,2740.0
20244,11500,강서구,73335.0,43272.0,30063.0,0.0,9440.0,17130.0,18196.0,17774.0,10795.0,0.0,3900.0,9850.0,10812.0,11026.0,7684.0,0.0,5540.0,7280.0,7384.0,6748.0,3111.0
20242,11500,강서구,63537.0,37465.0,26072.0,2.0,8178.0,14815.0,15805.0,15462.0,9275.0,1.0,3550.0,8599.0,9381.0,9399.0,6535.0,1.0,4628.0,6216.0,6424.0,6063.0,2740.0
20214,11500,강서구,72896.0,42699.0,30197.0,13.0,9849.0,17232.0,17970.0,17328.0,10504.0,7.0,4152.0,9863.0,10683.0,10691.0,7303.0,6.0,5697.0,7369.0,7287.0,6637.0,3201.0
20213,11500,강서구,69726.0,40685.0,29041.0,32.0,9597.0,16549.0,17053.0,16415.0,10080.0,17.0,4047.0,9443.0,10189.0,10122.0,6867.0,15.0,5550.0,7106.0,6864.0,6293.0,3213.0
20212,11500,강서구,69726.0,40685.0,29041.0,32.0,9597.0,16549.0,17053.0,16415.0,10080.0,17.0,4047.0,9443.0,10189.0,10122.0,6867.0,15.0,5550.0,7106.0,6864.0,6293.0,3213.0
20211,11500,강서구,69726.0,40685.0,29041.0,32.0,9597.0,16549.0,17053.0,16415.0,10080.0,17.0,4047.0,9443.0,10189.0,10122.0,6867.0,15.0,5550.0,7106.0,6864.0,6293.0,3213.0
20204,11500,강서구,69726.0,40685.0,29041.0,32.0,9597.0,16549.0,17053.0,16415.0,10080.0,17.0,4047.0,9443.0,10189.0,10122.0,6867.0,15.0,5550.0,7106.0,6864.0,6293.0,3213.0
20203,11500,강서구,69500.0,40381.0,29119.0,66.0,9656.0,16452.0,16938.0,16289.0,10099.0,33.0,4087.0,9367.0,10094.0,9977.0,6823.0,33.0,5569.0,7085.0,6844.0,6312.0,3276.0
20202,11500,강서구,69500.0,40381.0,29119.0,66.0,9656.0,16452.0,16938.0,16289.0,10099.0,33.0,4087.0,9367.0,10094.0,9977.0,6823.0,33.0,5569.0,7085.0,6844.0,6312.0,3276.0
20201,11500,강서구,69500.0,40381.0,29119.0,66.0,9656.0,16452.0,16938.0,16289.0,10099.0,33.0,4087.0,9367.0,10094.0,9977.0,6823.0,33.0,5569.0,7085.0,6844.0,6312.0,3276.0
20194,11500,강서구,69500.0,40381.0,29119.0,66.0,9656.0,16452.0,16938.0,16289.0,10099.0,33.0,4087.0,9367.0,10094.0,9977.0,6823.0,33.0,5569.0,7085.0,6844.0,6312.0,3276.0
20192,11500,강서구,69500.0,40381.0,29119.0,66.0,9656.0,16452.0,16938.0,16289.0,10099.0,33.0,4087.0,9367.0,10094.0,9977.0,6823.0,33.0,5569.0,7085.0,6844.0,6312.0,3276.0
20193,11500,강서구,69500.0,40381.0,29119.0,66.0,9656.0,16452.0,16938.0,16289.0,10099.0,33.0,4087.0,9367.0,10094.0,9977.0,6823.0,33.0,5569.0,7085.0,6844.0,6312.0,3276.0
20191,11500,강서구,69500.0,40381.0,29119.0,66.0,9656.0,16452.0,16938.0,16289.0,10099.0,33.0,4087.0,9367.0,10094.0,9977.0,6823.0,33.0,5569.0,7085.0,6844.0,6312.0,3276.0
20234,11500,강서구,63537.0,37465.0,26072.0,2.0,8178.0,14815.0,15805.0,15462.0,9275.0,1.0,3550.0,8599.0,9381.0,9399.0,6535.0,1.0,4628.0,6216.0,6424.0,6063.0,2740.0
20233,11500,강서구,58755.0,34647.0,24108.0,3.0,7747.0,13717.0,14549.0,14171.0,8568.0,2.0,3288.0,7911.0,8655.0,8766.0,6025.0,1.0,4459.0,5806.0,5894.0,5405.0,2543.0
20232,11500,강서구,58755.0,34647.0,24108.0,3.0,7747.0,13717.0,14549.0,14171.0,8568.0,2.0,3288.0,7911.0,8655.0,8766.0,6025.0,1.0,4459.0,5806.0,5894.0,5405.0,2543.0
20231,11500,강서구,58755.0,34647.0,24108.0,3.0,7747.0,13717.0,14549.0,14171.0,8568.0,2.0,3288.0,7911.0,8655.0,8766.0,6025.0,1.0,4459.0,5806.0,5894.0,5405.0,2543.0
20224,11500,강서구,58755.0,34647.0,24108.0,3.0,7747.0,13717.0,14549.0,14171.0,8568.0,2.0,3288.0,7911.0,8655.0,8766.0,6025.0,1.0,4459.0,5806.0,5894.0,5405.0,2543.0
20221,11500,강서구,72896.0,42699.0,30197.0,13.0,9849.0,17232.0,17970.0,17328.0,10504.0,7.0,4152.0,9863.0,10683.0,10691.0,7303.0,6.0,5697.0,7369.0,7287.0,6637.0,3201.0
20222,11530,구로구,126215.0,79748.0,46467.0,248.0,21023.0,35964.0,31710.0,23418.0,13852.0,164.0,10764.0,23443.0,20618.0,14552.0,10207.0,84.0,10259.0,12521.0,11092.0,8866.0,3645.0
20221,11530,구로구,126215.0,79748.0,46467.0,248.0,21023.0,35964.0,31710.0,23418.0,13852.0,164.0,10764.0,23443.0,20618.0,14552.0,10207.0,84.0,10259.0,12521.0,11092.0,8866.0,3645.0
20214,11530,구로구,126215.0,79748.0,46467.0,248.0,21023.0,35964.0,31710.0,23418.0,13852.0,164.0,10764.0,23443.0,20618.0,14552.0,10207.0,84.0,10259.0,12521.0,11092.0,8866.0,3645.0
20213,11530,구로구,117837.0,74862.0,42975.0,288.0,20329.0,34189.0,29623.0,21037.0,12371.0,187.0,10380.0,22412.0,19569.0,13255.0,9059.0,101.0,9949.0,11777.0,10054.0,7782.0,3312.0
20212,11530,구로구,117837.0,74862.0,42975.0,288.0,20329.0,34189.0,29623.0,21037.0,12371.0,187.0,10380.0,22412.0,19569.0,13255.0,9059.0,101.0,9949.0,11777.0,10054.0,7782.0,3312.0
20211,11530,구로구,117837.0,74862.0,42975.0,288.0,20329.0,34189.0,29623.0,21037.0,12371.0,187.0,10380.0,22412.0,19569.0,13255.0,9059.0,101.0,9949.0,11777.0,10054.0,7782.0,3312.0
20204,11530,구로구,117837.0,74862.0,42975.0,288.0,20329.0,34189.0,29623.0,21037.0,12371.0,187.0,10380.0,22412.0,19569.0,13255.0,9059.0,101.0,9949.0,11777.0,10054.0,7782.0,3312.0
20203,11530,구로구,108376.0,68801.0,39575.0,300.0,18269.0,30868.0,27201.0,19902.0,11836.0,191.0,9326.0,20194.0,17927.0,12558.0,8605.0,109.0,8943.0,10674.0,9274.0,7344.0,3231.0
20202,11530,구로구,108376.0,68801.0,39575.0,300.0,18269.0,30868.0,27201.0,19902.0,11836.0,191.0,9326.0,20194.0,17927.0,12558.0,8605.0,109.0,8943.0,10674.0,9274.0,7344.0,3231.0
20201,11530,구로구,108376.0,68801.0,39575.0,300.0,18269.0,30868.0,27201.0,19902.0,11836.0,191.0,9326.0,20194.0,17927.0,12558.0,8605.0,109.0,8943.0,10674.0,9274.0,7344.0,3231.0
20194,11530,구로구,108376.0,68801.0,39575.0,300.0,18269.0,30868.0,27201.0,19902.0,11836.0,191.0,9326.0,20194.0,17927.0,12558.0,8605.0,109.0,8943.0,10674.0,9274.0,7344.0,3231.0
20241,11530,구로구,128573.0,81314.0,47259.0,195.0,20903.0,36733.0,32216.0,24030.0,14496.0,131.0,10533.0,23861.0,20925.0,15060.0,10804.0,64.0,10370.0,12872.0,11291.0,8970.0,3692.0
20243,11530,구로구,128573.0,81314.0,47259.0,195.0,20903.0,36733.0,32216.0,24030.0,14496.0,131.0,10533.0,23861.0,20925.0,15060.0,10804.0,64.0,10370.0,12872.0,11291.0,8970.0,3692.0
20192,11530,구로구,108376.0,68801.0,39575.0,300.0,18269.0,30868.0,27201.0,19902.0,11836.0,191.0,9326.0,20194.0,17927.0,12558.0,8605.0,109.0,8943.0,10674.0,9274.0,7344.0,3231.0
20193,11530,구로구,108376.0,68801.0,39575.0,300.0,18269.0,30868.0,27201.0,19902.0,11836.0,191.0,9326.0,20194.0,17927.0,12558.0,8605.0,109.0,8943.0,10674.0,9274.0,7344.0,3231.0
20191,11530,구로구,108376.0,68801.0,39575.0,300.0,18269.0,30868.0,27201.0,19902.0,11836.0,191.0,9326.0,20194.0,17927.0,12558.0,8605.0,109.0,8943.0,10674.0,9274.0,7344.0,3231.0
20234,11530,구로구,128573.0,81314.0,47259.0,195.0,20903.0,36733.0,32216.0,24030.0,14496.0,131.0,10533.0,23861.0,20925.0,15060.0,10804.0,64.0,10370.0,12872.0,11291.0,8970.0,3692.0
20244,11530,구로구,122194.0,77779.0,44415.0,196.0,20681.0,35508.0,30908.0,22067.0,12834.0,136.0,10570.0,23303.0,20357.0,13851.0,9562.0,60.0,10111.0,12205.0,10551.0,8216.0,3272.0
20242,11530,구로구,128573.0,81314.0,47259.0,195.0,20903.0,36733.0,32216.0,24030.0,14496.0,131.0,10533.0,23861.0,20925.0,15060.0,10804.0,64.0,10370.0,12872.0,11291.0,8970.0,3692.0
20244,11545,금천구,131583.0,85723.0,45860.0,305.0,23298.0,37390.0,31562.0,21640.0,17388.0,200.0,12427.0,24849.0,22044.0,13882.0,12321.0,105.0,10871.0,12541.0,9518.0,7758.0,5067.0
20243,11545,금천구,119075.0,77550.0,41525.0,283.0,21081.0,33737.0,28491.0,19541.0,15942.0,185.0,11245.0,22415.0,19890.0,12518.0,11297.0,98.0,9836.0,11322.0,8601.0,7023.0,4645.0
20233,11530,구로구,121219.0,76993.0,44226.0,223.0,20503.0,34990.0,30534.0,22014.0,12955.0,149.0,10480.0,22903.0,20059.0,13819.0,9583.0,74.0,10023.0,12087.0,10475.0,8195.0,3372.0
20232,11530,구로구,121219.0,76993.0,44226.0,223.0,20503.0,34990.0,30534.0,22014.0,12955.0,149.0,10480.0,22903.0,20059.0,13819.0,9583.0,74.0,10023.0,12087.0,10475.0,8195.0,3372.0
20231,11530,구로구,121219.0,76993.0,44226.0,223.0,20503.0,34990.0,30534.0,22014.0,12955.0,149.0,10480.0,22903.0,20059.0,13819.0,9583.0,74.0,10023.0,12087.0,10475.0,8195.0,3372.0
20224,11530,구로구,121219.0,76993.0,44226.0,223.0,20503.0,34990.0,30534.0,22014.0,12955.0,149.0,10480.0,22903.0,20059.0,13819.0,9583.0,74.0,10023.0,12087.0,10475.0,8195.0,3372.0
20223,11530,구로구,126215.0,79748.0,46467.0,248.0,21023.0,35964.0,31710.0,23418.0,13852.0,164.0,10764.0,23443.0,20618.0,14552.0,10207.0,84.0,10259.0,12521.0,11092.0,8866.0,3645.0
20223,11545,금천구,119767.0,77743.0,42024.0,300.0,20870.0,33437.0,28467.0,19990.0,16703.0,195.0,11124.0,22138.0,19742.0,12732.0,11812.0,105.0,9746.0,11299.0,8725.0,7258.0,4891.0
20224,11545,금천구,119674.0,77720.0,41954.0,290.0,20788.0,33410.0,28484.0,20006.0,16696.0,188.0,11087.0,22124.0,19743.0,12743.0,11835.0,102.0,9701.0,11286.0,8741.0,7263.0,4861.0
20221,11545,금천구,119767.0,77743.0,42024.0,300.0,20870.0,33437.0,28467.0,19990.0,16703.0,195.0,11124.0,22138.0,19742.0,12732.0,11812.0,105.0,9746.0,11299.0,8725.0,7258.0,4891.0
20214,11545,금천구,119767.0,77743.0,42024.0,300.0,20870.0,33437.0,28467.0,19990.0,16703.0,195.0,11124.0,22138.0,19742.0,12732.0,11812.0,105.0,9746.0,11299.0,8725.0,7258.0,4891.0
20213,11545,금천구,119871.0,77746.0,42125.0,323.0,20899.0,33375.0,28425.0,19960.0,16889.0,213.0,11131.0,22089.0,19703.0,12704.0,11906.0,110.0,9768.0,11286.0,8722.0,7256.0,4983.0
20212,11545,금천구,119871.0,77746.0,42125.0,323.0,20899.0,33375.0,28425.0,19960.0,16889.0,213.0,11131.0,22089.0,19703.0,12704.0,11906.0,110.0,9768.0,11286.0,8722.0,7256.0,4983.0
20211,11545,금천구,119871.0,77746.0,42125.0,323.0,20899.0,33375.0,28425.0,19960.0,16889.0,213.0,11131.0,22089.0,19703.0,12704.0,11906.0,110.0,9768.0,11286.0,8722.0,7256.0,4983.0
20204,11545,금천구,119871.0,77746.0,42125.0,323.0,20899.0,33375.0,28425.0,19960.0,16889.0,213.0,11131.0,22089.0,19703.0,12704.0,11906.0,110.0,9768.0,11286.0,8722.0,7256.0,4983.0
20203,11545,금천구,110694.0,71691.0,39003.0,327.0,19147.0,30503.0,26108.0,18519.0,16090.0,221.0,10197.0,20156.0,18042.0,11760.0,11315.0,106.0,8950.0,10347.0,8066.0,6759.0,4775.0
20202,11545,금천구,110694.0,71691.0,39003.0,327.0,19147.0,30503.0,26108.0,18519.0,16090.0,221.0,10197.0,20156.0,18042.0,11760.0,11315.0,106.0,8950.0,10347.0,8066.0,6759.0,4775.0
20201,11545,금천구,110694.0,71691.0,39003.0,327.0,19147.0,30503.0,26108.0,18519.0,16090.0,221.0,10197.0,20156.0,18042.0,11760.0,11315.0,106.0,8950.0,10347.0,8066.0,6759.0,4775.0
20194,11545,금천구,110694.0,71691.0,39003.0,327.0,19147.0,30503.0,26108.0,18519.0,16090.0,221.0,10197.0,20156.0,18042.0,11760.0,11315.0,106.0,8950.0,10347.0,8066.0,6759.0,4775.0
20192,11545,금천구,110694.0,71691.0,39003.0,327.0,19147.0,30503.0,26108.0,18519.0,16090.0,221.0,10197.0,20156.0,18042.0,11760.0,11315.0,106.0,8950.0,10347.0,8066.0,6759.0,4775.0
20193,11545,금천구,110694.0,71691.0,39003.0,327.0,19147.0,30503.0,26108.0,18519.0,16090.0,221.0,10197.0,20156.0,18042.0,11760.0,11315.0,106.0,8950.0,10347.0,8066.0,6759.0,4775.0
20191,11545,금천구,110694.0,71691.0,39003.0,327.0,19147.0,30503.0,26108.0,18519.0,16090.0,221.0,10197.0,20156.0,18042.0,11760.0,11315.0,106.0,8950.0,10347.0,8066.0,6759.0,4775.0
20244,11560,영등포구,400232.0,275433.0,124799.0,581.0,70285.0,131895.0,105307.0,65868.0,26296.0,205.0,37127.0,92690.0,78957.0,48303.0,18151.0,376.0,33158.0,39205.0,26350.0,17565.0,8145.0
20234,11545,금천구,119075.0,77550.0,41525.0,283.0,21081.0,33737.0,28491.0,19541.0,15942.0,185.0,11245.0,22415.0,19890.0,12518.0,11297.0,98.0,9836.0,11322.0,8601.0,7023.0,4645.0
20233,11545,금천구,119674.0,77720.0,41954.0,290.0,20788.0,33410.0,28484.0,20006.0,16696.0,188.0,11087.0,22124.0,19743.0,12743.0,11835.0,102.0,9701.0,11286.0,8741.0,7263.0,4861.0
20232,11545,금천구,119674.0,77720.0,41954.0,290.0,20788.0,33410.0,28484.0,20006.0,16696.0,188.0,11087.0,22124.0,19743.0,12743.0,11835.0,102.0,9701.0,11286.0,8741.0,7263.0,4861.0
20231,11545,금천구,119674.0,77720.0,41954.0,290.0,20788.0,33410.0,28484.0,20006.0,16696.0,188.0,11087.0,22124.0,19743.0,12743.0,11835.0,102.0,9701.0,11286.0,8741.0,7263.0,4861.0
20222,11545,금천구,119767.0,77743.0,42024.0,300.0,20870.0,33437.0,28467.0,19990.0,16703.0,195.0,11124.0,22138.0,19742.0,12732.0,11812.0,105.0,9746.0,11299.0,8725.0,7258.0,4891.0
20222,11560,영등포구,329829.0,225300.0,104529.0,533.0,57655.0,107178.0,86664.0,54927.0,22872.0,195.0,30264.0,74996.0,64494.0,39674.0,15677.0,338.0,27391.0,32182.0,22170.0,15253.0,7195.0
20223,11560,영등포구,329829.0,225300.0,104529.0,533.0,57655.0,107178.0,86664.0,54927.0,22872.0,195.0,30264.0,74996.0,64494.0,39674.0,15677.0,338.0,27391.0,32182.0,22170.0,15253.0,7195.0
20214,11560,영등포구,329829.0,225300.0,104529.0,533.0,57655.0,107178.0,86664.0,54927.0,22872.0,195.0,30264.0,74996.0,64494.0,39674.0,15677.0,338.0,27391.0,32182.0,22170.0,15253.0,7195.0
