기준_년분기_코드,자치구_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20231,종로구,68350496.0,33052311.0,35298185.0,7213194.0,12856265.0,10872252.0,11088714.0,11262697.0,15057374.0,13603368.0,13870096.0,10641646.0,10762116.0,12159169.0,7314102.0,9871395.0,10058891.0,10129208.0,10213808.0,10143154.0,9308364.0,8625677.0
20231,용산구,63770566.0,30403540.0,33367026.0,7591374.0,10089606.0,12979857.0,11221431.0,9170708.0,12717589.0,16188536.0,13451877.0,7924910.0,7867210.0,10417957.0,7920074.0,9045933.0,9118880.0,9153516.0,9156410.0,9164785.0,9063219.0,9067822.0
20231,관악구,130473712.0,64351129.0,66122582.0,14163220.0,30921289.0,24794004.0,18506197.0,16380236.0,25708765.0,36589330.0,26760243.0,14053067.0,13999916.0,21252378.0,17818778.0,18240461.0,18286227.0,18388747.0,18265660.0,18305598.0,19296851.0,19690168.0
20231,강동구,108684950.0,50953642.0,57731310.0,18440337.0,12856059.0,16759434.0,17768940.0,16357677.0,26502505.0,29690941.0,22506580.0,12361028.0,12268189.0,17531717.0,14326496.0,15378799.0,15387061.0,15450259.0,15375341.0,15397014.0,15719399.0,15977077.0
20231,서초구,98877795.0,47774992.0,51102803.0,16442687.0,14007934.0,17878326.0,19040836.0,13985415.0,17522595.0,21908095.0,20751957.0,13921884.0,13852326.0,17018789.0,11424745.0,14444079.0,14687712.0,14718222.0,14918215.0,14831477.0,12980205.0,12297885.0
20231,금천구,38374161.0,18974350.0,19399813.0,4401953.0,5589514.0,6938978.0,6135489.0,6367759.0,8940467.0,10438426.0,7966924.0,4390666.0,4361464.0,6160774.0,5055907.0,5503624.0,5472233.0,5483727.0,5457895.0,5438416.0,5432707.0,5585558.0
20231,은평구,100101059.0,45084393.0,55016664.0,16170549.0,12915661.0,15001876.0,16081283.0,15295773.0,24635918.0,28350979.0,20641844.0,10772631.0,10697639.0,16020412.0,13617551.0,14115461.0,14070129.0,14100634.0,14007463.0,14050565.0,14738877.0,15017929.0
20231,중랑구,98823560.0,46422576.0,52400984.0,13789666.0,13026911.0,15273989.0,14755625.0,16496999.0,25480369.0,27443463.0,20202215.0,10906388.0,10891978.0,16101745.0,13277771.0,13945147.0,13875109.0,13881971.0,13814683.0,13863606.0,14543604.0,14899442.0
20231,성북구,120107872.0,55020501.0,65087371.0,21220978.0,20355712.0,16518626.0,18017911.0,17531450.0,26463195.0,31908549.0,24660088.0,13854495.0,13895235.0,19986443.0,15803062.0,17039923.0,17035766.0,17040967.0,17038628.0,16981415.0,17358128.0,17613046.0
20231,노원구,96453857.0,44550733.0,51903123.0,17708965.0,13197614.0,11613845.0,14384562.0,15096073.0,24452797.0,25486664.0,19617769.0,11155212.0,11271970.0,16247866.0,12674377.0,13614057.0,13584993.0,13618725.0,13554810.0,13601820.0,14163902.0,14315549.0
20231,동대문구,105938883.0,50332753.0,55606131.0,13841775.0,21472316.0,15300774.0,15548076.0,14964805.0,24811135.0,27292212.0,22235283.0,12995963.0,12815291.0,17195176.0,13404960.0,15093108.0,15157972.0,15144510.0,15153735.0,15099939.0,15145127.0,15144490.0
20231,영등포구,110054515.0,53586360.0,56468154.0,13385768.0,16274654.0,21454774.0,18727178.0,17129872.0,23082270.0,27343681.0,22806734.0,13732564.0,13788719.0,18553442.0,13829376.0,15692556.0,15738863.0,15800619.0,15793399.0,15867036.0,15555126.0,15606917.0
20231,구로구,79623808.0,38469519.0,41154289.0,11212906.0,9976798.0,13416525.0,13557790.0,12763708.0,18696081.0,21287617.0,16332263.0,9192139.0,9203175.0,13158823.0,10449793.0,11330272.0,11283168.0,11309871.0,11261841.0,11264748.0,11395402.0,11778507.0
20231,중구,59566014.0,29553436.0,30012577.0,4885395.0,10037184.0,12023873.0,10882560.0,9693164.0,12043837.0,10762823.0,12520309.0,9910942.0,9868945.0,10496028.0,6006966.0,8901603.0,9110257.0,9124285.0,9312367.0,9148014.0,7293475.0,6676012.0
20231,마포구,117260386.0,53598212.0,63662173.0,16139864.0,23721111.0,22904987.0,19944489.0,15022126.0,19527809.0,28731774.0,23516545.0,14670637.0,15064634.0,20518916.0,14757881.0,16575303.0,16748244.0,16811183.0,16857220.0,16932302.0,16900453.0,16435683.0
20232,동작구,83988363.0,39448562.0,44539801.0,12850289.0,15780069.0,13808782.0,12539011.0,11186294.0,17823916.0,23170542.0,17433855.0,9291329.0,9237597.0,13633442.0,11221596.0,11983268.0,11957252.0,11920558.0,11888802.0,11877506.0,12122989.0,12237986.0
20232,종로구,69035534.0,33128180.0,35907354.0,7669486.0,13261873.0,10882904.0,10996275.0,11248242.0,14976753.0,13750256.0,14153061.0,10771305.0,10729301.0,12234470.0,7397139.0,9944893.0,10157624.0,10365115.0,10382746.0,10243346.0,9264914.0,8676894.0
20232,용산구,63775628.0,30357712.0,33417914.0,7775149.0,10229262.0,12935908.0,11196721.0,9116400.0,12522188.0,16153053.0,13396059.0,7920083.0,7870094.0,10466557.0,7969781.0,9067056.0,9134119.0,9164607.0,9164735.0,9153336.0,9037996.0,9053777.0
20232,관악구,129493663.0,63853140.0,65640523.0,14217116.0,31029160.0,24807995.0,18317834.0,16147239.0,24974320.0,36598509.0,26655751.0,13817335.0,13729677.0,20976098.0,17716290.0,18340220.0,18230900.0,18129078.0,18079153.0,18204281.0,19039255.0,19470774.0
20232,강서구,112643302.0,52689057.0,59954243.0,18024710.0,15445698.0,20730058.0,18688213.0,15168829.0,24585794.0,31453366.0,23401003.0,12521734.0,12364790.0,17870447.0,15031962.0,16092645.0,16020555.0,15987965.0,15942791.0,15963554.0,16172987.0,16462803.0
20232,도봉구,63347601.0,29288173.0,34059427.0,9985405.0,7645309.0,8222739.0,9294723.0,10308527.0,17890896.0,17414480.0,13058521.0,7057816.0,7058279.0,10293707.0,8464798.0,9019330.0,8945621.0,8888520.0,8878403.0,8903319.0,9224576.0,9487832.0
20232,서대문구,94482662.0,42823297.0,51659366.0,13647012.0,18410792.0,15441805.0,15378761.0,13298106.0,18306185.0,23685630.0,19885852.0,11881265.0,11896836.0,15439500.0,11693580.0,13655926.0,13837659.0,13907033.0,13919247.0,13640730.0,12792156.0,12729913.0
20232,성동구,73197584.0,34538011.0,38659574.0,9735461.0,13226314.0,13262682.0,11939969.0,10546444.0,14486716.0,17836798.0,15205292.0,9196158.0,9350818.0,12557030.0,9051489.0,10497888.0,10573745.0,10618596.0,10598378.0,10558317.0,10247164.0,10103499.0
20232,마포구,115686675.0,52732631.0,62954043.0,15801185.0,23896823.0,22653080.0,19703262.0,14727411.0,18904914.0,28653231.0,23219145.0,14363014.0,14691114.0,20133329.0,14626841.0,16421042.0,16547731.0,16594329.0,16621557.0,16675002.0,16612408.0,16214606.0
20232,강북구,95336386.0,43885417.0,51450968.0,13610491.0,13472633.0,12224989.0,14159011.0,15516448.0,26352814.0,26141507.0,19477868.0,10724221.0,10718496.0,15557659.0,12716635.0,13572964.0,13506940.0,13416165.0,13392641.0,13481159.0,13856099.0,14110419.0
20232,송파구,120744535.0,56589060.0,64155475.0,20692070.0,15521186.0,20911499.0,20355567.0,17742376.0,25521836.0,32344933.0,24787432.0,13904201.0,13925406.0,19965618.0,15816944.0,17229240.0,17179927.0,17143106.0,17166336.0,17229006.0,17380001.0,17416919.0
20232,강동구,106595818.0,49917802.0,56678016.0,18121469.0,12468234.0,16526409.0,17579251.0,16039816.0,25860641.0,29373156.0,22011911.0,11994160.0,11959616.0,17150849.0,14106126.0,15196780.0,15128876.0,15095472.0,15048464.0,15120588.0,15358536.0,15647104.0
20232,서초구,97423941.0,47037443.0,50386501.0,16446500.0,13645802.0,17623640.0,18798493.0,13815344.0,17094164.0,21831580.0,20559094.0,13552922.0,13512268.0,16670810.0,11297266.0,14197776.0,14488901.0,14651836.0,14650498.0,14391044.0,12784379.0,12259508.0
20232,광진구,92598965.0,43026562.0,49572402.0,13874034.0,18261298.0,15603410.0,13979523.0,13047553.0,17833146.0,25809427.0,18883972.0,10090103.0,10105100.0,15165500.0,12544865.0,13214527.0,13138792.0,13075119.0,13077125.0,13125949.0,13419054.0,13548396.0
20232,양천구,76633616.0,35905080.0,40728536.0,16290337.0,8537396.0,10574042.0,12988259.0,11540722.0,16702861.0,21443507.0,15684629.0,8358575.0,8366800.0,12433301.0,10346804.0,10915684.0,10842263.0,10797037.0,10768293.0,10830076.0,11146238.0,11334025.0
20232,동대문구,107562233.0,50837082.0,56725152.0,14396446.0,23478993.0,15239906.0,15460050.0,14823332.0,24163507.0,27928816.0,22630630.0,13061518.0,12866468.0,17417694.0,13657106.0,15456887.0,15472764.0,15454397.0,15430167.0,15276674.0,15212303.0,15259041.0
20232,중구,60438347.0,29766992.0,30671356.0,5216592.0,10179950.0,12166569.0,10948947.0,9789619.0,12136671.0,10921867.0,12728221.0,10062308.0,9946685.0,10647699.0,6131567.0,8939613.0,9253956.0,9475097.0,9493320.0,9175367.0,7328912.0,6772084.0
20232,은평구,98028049.0,43945587.0,54082462.0,15845866.0,12586867.0,14764525.0,15932739.0,14989867.0,23908185.0,27980359.0,20169535.0,10435263.0,10399624.0,15654641.0,13388628.0,13950868.0,13819897.0,13734829.0,13706204.0,13800255.0,14372976.0,14643021.0
20232,성북구,120785905.0,54876812.0,65909092.0,21520588.0,21589958.0,16315665.0,17885364.0,17423784.0,26050545.0,32158422.0,24729392.0,13865633.0,13964514.0,20132068.0,15935875.0,17323124.0,17232756.0,17198472.0,17170616.0,17040683.0,17280392.0,17539861.0
20232,영등포구,108158325.0,52649875.0,55508451.0,13104441.0,16072601.0,21169751.0,18489674.0,16746121.0,22575738.0,26997655.0,22381330.0,13401060.0,13485761.0,18210713.0,13681808.0,15462114.0,15488813.0,15574822.0,15535246.0,15532869.0,15223267.0,15341194.0
20232,구로구,79078197.0,38237750.0,40840448.0,11176009.0,9866527.0,13399410.0,13461192.0,12708099.0,18466958.0,21258626.0,16194475.0,9028991.0,9093926.0,13071569.0,10430609.0,11295424.0,11245415.0,11244463.0,11217330.0,11195590.0,11266264.0,11613713.0
20232,금천구,37217378.0,18419768.0,18797611.0,4113696.0,5416839.0,6820376.0,5991293.0,6220045.0,8655128.0,10201532.0,7702035.0,4204778.0,4193578.0,5986097.0,4929355.0,5355666.0,5329972.0,5320490.0,5303994.0,5286764.0,5242783.0,5377708.0
20232,노원구,94876839.0,43674797.0,51202042.0,17444014.0,13248980.0,11457194.0,14124625.0,14778816.0,23823209.0,25202170.0,19261936.0,10895763.0,11022541.0,15972617.0,12521813.0,13490005.0,13406359.0,13354051.0,13315441.0,13388331.0,13863420.0,14059234.0
20232,중랑구,96598350.0,45256354.0,51341996.0,13385097.0,12845344.0,15092265.0,14495368.0,16048721.0,24731556.0,27018317.0,19659146.0,10562856.0,10578475.0,15734569.0,13044988.0,13753023.0,13621238.0,13524064.0,13515542.0,13591145.0,14133548.0,14459789.0
20232,강남구,144340910.0,70674862.0,73666048.0,23058871.0,23412802.0,29534787.0,28760876.0,18801946.0,20771627.0,29098972.0,30019283.0,21916098.0,22052670.0,25533205.0,15720681.0,21015421.0,21766953.0,22196090.0,22221533.0,21606063.0,18419765.0,17115084.0
20233,관악구,128048887.0,63180084.0,64868804.0,14056253.0,30289992.0,24518324.0,18182477.0,16043159.0,24958684.0,36077455.0,26339709.0,13783993.0,13689491.0,20721597.0,17436644.0,18128102.0,18080501.0,17963630.0,17909628.0,17808879.0,18685431.0,19472717.0
20233,양천구,77265756.0,36218536.0,41047219.0,16385338.0,8712752.0,10554063.0,12967485.0,11627639.0,17018478.0,21460557.0,15797825.0,8531993.0,8532282.0,12545409.0,10397690.0,11001202.0,10941141.0,10905999.0,10896479.0,10856441.0,11175914.0,11488579.0
20233,광진구,91012372.0,42323569.0,48688801.0,13493081.0,17471105.0,15269783.0,13881224.0,12955388.0,17941791.0,25348867.0,18609105.0,9965066.0,9962103.0,14835787.0,12291442.0,13005271.0,12938930.0,12889792.0,12828806.0,12802377.0,13111662.0,13435535.0
20233,강서구,113105133.0,52939251.0,60165883.0,18125243.0,15564276.0,20527952.0,18796887.0,15233942.0,24856834.0,31454267.0,23509690.0,12670929.0,12506094.0,17928824.0,15035329.0,16189914.0,16123617.0,16079997.0,15989386.0,15885091.0,16167066.0,16670065.0
20233,도봉구,62935824.0,29126968.0,33808856.0,9835630.0,7526177.0,8130095.0,9229223.0,10308883.0,17905815.0,17177073.0,12982813.0,7078070.0,7078936.0,10255144.0,8363790.0,8914154.0,8861644.0,8811028.0,8863496.0,8823851.0,9164714.0,9496936.0
20233,강동구,106643794.0,49995629.0,56648165.0,18108874.0,12684738.0,16412002.0,17460950.0,15986237.0,25990992.0,29201112.0,22013569.0,12122016.0,12075661.0,17182491.0,14048948.0,15235823.0,15166520.0,15124929.0,15065270.0,14996221.0,15281218.0,15773813.0
20233,성북구,117624977.0,53656478.0,63968499.0,20398906.0,20030483.0,16078527.0,17744138.0,17394417.0,25978506.0,31411507.0,24098983.0,13501656.0,13578782.0,19524524.0,15509525.0,16809298.0,16761066.0,16720494.0,16659272.0,16493327.0,16801330.0,17380193.0
20233,노원구,95091503.0,43677465.0,51414038.0,17335241.0,13064366.0,11480211.0,14223955.0,14902941.0,24084788.0,25233548.0,19306543.0,10969505.0,11080973.0,15983380.0,12517555.0,13486788.0,13429757.0,13398724.0,13353405.0,13332024.0,13875155.0,14215651.0
20233,마포구,114208917.0,51943288.0,62265629.0,15602400.0,23219970.0,22337740.0,19445562.0,14666277.0,18936969.0,28121285.0,22867169.0,14237308.0,14598077.0,19947122.0,14437957.0,16387774.0,16367549.0,16387323.0,16253823.0,16276038.0,16293340.0,16243071.0
20233,서대문구,93385346.0,42584227.0,50801118.0,12900904.0,17472727.0,15524130.0,15545226.0,13417173.0,18525185.0,23210014.0,19683577.0,11873409.0,11882355.0,15257003.0,11478986.0,13691310.0,13730881.0,13728231.0,13578005.0,13394142.0,12566628.0,12696149.0
20233,강북구,95208377.0,43959313.0,51249063.0,13431428.0,13406086.0,12246728.0,14110019.0,15548230.0,26465886.0,25948559.0,19464568.0,10793716.0,10796895.0,15550435.0,12654202.0,13529302.0,13468241.0,13408347.0,13394329.0,13408913.0,13814482.0,14184764.0
20233,성동구,72712899.0,34346496.0,38366404.0,9607010.0,12758153.0,13199893.0,11952426.0,10618832.0,14576586.0,17821127.0,15111813.0,9106911.0,9245440.0,12422627.0,9004982.0,10546687.0,10530038.0,10552901.0,10454064.0,10401284.0,10102794.0,10125132.0
20233,서초구,96511523.0,46590380.0,49921143.0,16237198.0,13788884.0,17386780.0,18613563.0,13681166.0,16803933.0,21585201.0,20402194.0,13503852.0,13423125.0,16458780.0,11138372.0,14446794.0,14434755.0,14509418.0,14237740.0,14123909.0,12510480.0,12248426.0
20233,송파구,120476997.0,56498808.0,63978189.0,20708811.0,15661121.0,20612632.0,20182559.0,17735770.0,25576102.0,32187367.0,24769901.0,13956715.0,13948520.0,19869148.0,15745345.0,17280370.0,17224386.0,17172505.0,17097436.0,17025201.0,17185317.0,17491780.0
20233,종로구,66318125.0,31968453.0,34349672.0,7091839.0,12461661.0,10692464.0,10722141.0,10941341.0,14408681.0,13284932.0,13645825.0,10241098.0,10286767.0,11748125.0,7111381.0,9803140.0,9866964.0,9941544.0,9772890.0,9725534.0,8854396.0,8353656.0
20233,용산구,63238612.0,30185551.0,33053061.0,7587993.0,10118990.0,12777200.0,11136778.0,9076371.0,12541280.0,16052630.0,13250227.0,7839950.0,7787556.0,10377961.0,7930288.0,9065972.0,9044436.0,9060605.0,8998340.0,9022969.0,8948902.0,9097388.0
20233,구로구,79531085.0,38568693.0,40962393.0,11127972.0,9880943.0,13427159.0,13513364.0,12789604.0,18792041.0,21219311.0,16318836.0,9189247.0,9250856.0,13130292.0,10422543.0,11380374.0,11327045.0,11301685.0,11279530.0,11206338.0,11282211.0,11753901.0
20233,동대문구,103704520.0,49274218.0,54430301.0,13595040.0,20977736.0,15031009.0,15303153.0,14775208.0,24022373.0,26872878.0,21823843.0,12611608.0,12435397.0,16808397.0,13152396.0,14942780.0,14894391.0,14869875.0,14772500.0,14612349.0,14665674.0,14946952.0
20233,중구,58458194.0,28777883.0,29680311.0,4755223.0,9817075.0,11937345.0,10708081.0,9514893.0,11725577.0,10589467.0,12379500.0,9691878.0,9595451.0,10287972.0,5913926.0,8974640.0,9015969.0,9094896.0,8909879.0,8782641.0,7072707.0,6607459.0
20233,영등포구,108538800.0,52739607.0,55799196.0,13070315.0,16168473.0,21207004.0,18560289.0,16820530.0,22712189.0,26966954.0,22525458.0,13557064.0,13615266.0,18250145.0,13623913.0,15693173.0,15609122.0,15619984.0,15490348.0,15486754.0,15163848.0,15475573.0
20233,금천구,36612906.0,18100760.0,18512145.0,4058524.0,5292333.0,6628622.0,5875457.0,6159319.0,8598652.0,9986149.0,7588401.0,4174871.0,4160445.0,5874705.0,4828335.0,5287832.0,5243284.0,5227513.0,5211788.0,5185666.0,5134096.0,5322727.0
20233,동작구,81663332.0,38361295.0,43302037.0,12258209.0,14915584.0,13475672.0,12321003.0,11043134.0,17649728.0,22523488.0,16924029.0,9049515.0,9008058.0,13244531.0,10913712.0,11653099.0,11628356.0,11594081.0,11520962.0,11452752.0,11744831.0,12069250.0
20233,은평구,98440429.0,44143583.0,54296846.0,15754354.0,12766048.0,14776934.0,15963636.0,15089683.0,24089773.0,28007379.0,20233221.0,10574393.0,10519925.0,15709764.0,13395746.0,13960076.0,13884462.0,13805378.0,13810018.0,13771402.0,14391014.0,14818081.0
20233,중랑구,96677469.0,45293069.0,51384398.0,13426706.0,12775369.0,15096451.0,14564898.0,16008975.0,24805070.0,26971120.0,19691141.0,10643864.0,10641411.0,15720759.0,13009175.0,13692502.0,13625735.0,13554558.0,13583171.0,13550642.0,14094323.0,14576537.0
20233,강남구,145280452.0,70962346.0,74318106.0,23999032.0,23694978.0,29150167.0,28731296.0,18959802.0,20745177.0,29200066.0,30230402.0,22177776.0,22284971.0,25659182.0,15728054.0,21911417.0,22061217.0,22240769.0,21746981.0,21481680.0,18394263.0,17444124.0
20234,광진구,93233642.0,43391651.0,49841992.0,13757037.0,18290572.0,15569996.0,14147908.0,13221855.0,18246275.0,26042904.0,19182049.0,10192660.0,10160502.0,15134221.0,12521307.0,13317170.0,13184517.0,13141670.0,13158323.0,13237235.0,13580810.0,13613919.0
20234,관악구,128331304.0,63333872.0,64997432.0,13973560.0,30037222.0,24622511.0,18354590.0,16262033.0,25081390.0,36304762.0,26508208.0,13752133.0,13629981.0,20684536.0,17451685.0,18262856.0,18019368.0,17943548.0,17934303.0,17995606.0,18950789.0,19224837.0
20234,강서구,114009197.0,53474881.0,60534316.0,18427990.0,15366950.0,20644209.0,19061487.0,15498563.0,25009996.0,31731878.0,23744270.0,12755170.0,12582907.0,18070921.0,15124051.0,16331040.0,16189285.0,16147076.0,16139704.0,16121655.0,16438770.0,16641667.0
20234,강북구,95197227.0,43912481.0,51284745.0,13674849.0,13474241.0,12235337.0,14119743.0,15515290.0,26177767.0,26046601.0,19541990.0,10762069.0,10736872.0,15490240.0,12619457.0,13605389.0,13421011.0,13374083.0,13366191.0,13388359.0,13890959.0,14151234.0
20234,용산구,63716168.0,30383077.0,33333090.0,7745800.0,10140983.0,12799541.0,11319445.0,9160020.0,12550377.0,16204780.0,13368367.0,7879831.0,7826696.0,10464072.0,7972423.0,9043208.0,9060541.0,9104027.0,9114938.0,9160653.0,9157722.0,9075079.0
20234,서초구,96389408.0,46624259.0,49765150.0,16183684.0,13397733.0,17366858.0,18813057.0,13858236.0,16769841.0,21466220.0,20322849.0,13469318.0,13414769.0,16560063.0,11156188.0,13849338.0,14336028.0,14476089.0,14509636.0,14402787.0,12750650.0,12064879.0
20234,종로구,68732339.0,33030679.0,35701660.0,7553861.0,13333356.0,10921237.0,10999779.0,11206994.0,14717112.0,13621824.0,13977373.0,10715230.0,10792301.0,12271743.0,7353869.0,9773879.0,10081319.0,10300224.0,10284533.0,10225101.0,9320061.0,8747220.0
20234,구로구,79774854.0,38645917.0,41128937.0,11314503.0,9701219.0,13331541.0,13591751.0,12873803.0,18962036.0,21401724.0,16400079.0,9163859.0,9206845.0,13137718.0,10464627.0,11446538.0,11312780.0,11294361.0,11294056.0,11242812.0,11427824.0,11756483.0
20234,서대문구,96533352.0,43806283.0,52727068.0,13254796.0,18730214.0,15925299.0,15976505.0,13792719.0,18853822.0,23952511.0,20337772.0,12283616.0,12271928.0,15824438.0,11863087.0,13897189.0,14108672.0,14172203.0,14210578.0,14012629.0,13156439.0,12975643.0
20234,영등포구,110261973.0,53586673.0,56675300.0,13265262.0,16240312.0,21498555.0,18941486.0,17122620.0,23193738.0,27374993.0,22881006.0,13782890.0,13835104.0,18574433.0,13813546.0,15730840.0,15757432.0,15801988.0,15809615.0,15858368.0,15664568.0,15639161.0
20234,동대문구,107548397.0,50738801.0,56809595.0,14109932.0,23423759.0,15303911.0,15612587.0,14995923.0,24102284.0,27889158.0,22691369.0,13103638.0,12884323.0,17391836.0,13588071.0,15370825.0,15410199.0,15407341.0,15390885.0,15293408.0,15361355.0,15314383.0
20234,중구,60590175.0,29720254.0,30869922.0,5103464.0,10307289.0,12192771.0,11016987.0,9846734.0,12122929.0,10902683.0,12672729.0,10048900.0,10006907.0,10832301.0,6126657.0,8789532.0,9248845.0,9439510.0,9453615.0,9294180.0,7450726.0,6913769.0
20234,노원구,96648244.0,44558745.0,52089499.0,17656784.0,13422549.0,11692411.0,14543081.0,15169159.0,24164261.0,25758259.0,19748170.0,11105872.0,11192193.0,16182620.0,12661130.0,13754296.0,13593996.0,13558933.0,13563698.0,13595837.0,14209077.0,14372408.0
20234,도봉구,63548031.0,29403068.0,34144963.0,10018434.0,7588421.0,8198392.0,9343454.0,10419820.0,17979511.0,17455381.0,13181730.0,7122961.0,7091789.0,10279801.0,8416368.0,9095061.0,8953628.0,8881711.0,8879805.0,8878949.0,9294236.0,9564642.0
20234,강동구,107182679.0,50266987.0,56915691.0,18181333.0,12502827.0,16509719.0,17692549.0,16165142.0,26131108.0,29420261.0,22201196.0,12129545.0,12065340.0,17265729.0,14100607.0,15326308.0,15182691.0,15127891.0,15124122.0,15163408.0,15513466.0,15744793.0
20234,금천구,36226369.0,17902374.0,18323995.0,4024484.0,5110846.0,6558863.0,5870015.0,6114376.0,8547786.0,9942246.0,7520894.0,4104155.0,4078860.0,5798278.0,4781935.0,5226872.0,5171462.0,5162996.0,5162415.0,5126775.0,5119758.0,5256091.0
20234,은평구,99442931.0,44616227.0,54826704.0,15888750.0,12729858.0,14994049.0,16253730.0,15342151.0,24234393.0,28443151.0,20516569.0,10601884.0,10533200.0,15828824.0,13519302.0,14221579.0,13967573.0,13894748.0,13878196.0,13934934.0,14644638.0,14901262.0
20234,동작구,81971608.0,38572318.0,43399290.0,12290251.0,15419222.0,13411299.0,12365941.0,11050949.0,17433944.0,22608293.0,16990242.0,9069132.0,9010480.0,13324666.0,10968794.0,11687921.0,11617462.0,11598711.0,11597913.0,11592699.0,11944053.0,11932850.0
20234,양천구,77616778.0,36431949.0,41184827.0,16579489.0,8436365.0,10586439.0,13111467.0,11757799.0,17145218.0,21651907.0,15920607.0,8519773.0,8511951.0,12563509.0,10449030.0,11090948.0,10962602.0,10909543.0,10899725.0,10953713.0,11327907.0,11472341.0
20234,성북구,120888135.0,54987678.0,65900457.0,21137691.0,21567286.0,16315756.0,18059354.0,17703234.0,26104815.0,32175554.0,24846703.0,13942871.0,13998786.0,20076721.0,15847500.0,17307272.0,17201337.0,17185363.0,17162705.0,17035003.0,17399410.0,17597046.0
20234,성동구,74398165.0,35165030.0,39233134.0,9872428.0,13234025.0,13518830.0,12234379.0,10840867.0,14697638.0,18344232.0,15480635.0,9300986.0,9442319.0,12643779.0,9186213.0,10610928.0,10707892.0,10758580.0,10769925.0,10760253.0,10490916.0,10299673.0
20234,송파구,122054903.0,57302439.0,64752465.0,21093188.0,15510644.0,20893325.0,20531302.0,18057087.0,25969357.0,32650789.0,25141067.0,14095829.0,14100183.0,20155079.0,15911958.0,17428089.0,17336431.0,17299178.0,17332343.0,17401919.0,17650537.0,17606406.0
20234,마포구,115857141.0,52722258.0,63134881.0,15890418.0,23759569.0,22548400.0,19670166.0,14922731.0,19065857.0,28492312.0,23194902.0,14409390.0,14802600.0,20308793.0,14649142.0,16391889.0,16460613.0,16516058.0,16567171.0,16697397.0,16826633.0,16397381.0
20234,중랑구,97500881.0,45839888.0,51660995.0,13678715.0,12692468.0,15213216.0,14775557.0,16154648.0,24986280.0,27397233.0,19996789.0,10676597.0,10642247.0,15738327.0,13049688.0,13954730.0,13696402.0,13604587.0,13625132.0,13654524.0,14323536.0,14641972.0
20234,강남구,142841188.0,69618112.0,73223075.0,22852696.0,22596180.0,28849222.0,28683803.0,19085622.0,20773664.0,28878111.0,29590423.0,21701729.0,21790471.0,25274293.0,15606161.0,20380088.0,21530667.0,21896286.0,21942246.0,21630726.0,18493440.0,16967734.0
20241,금천구,36794973.0,18235053.0,18559920.0,4140839.0,5232934.0,6602157.0,5942961.0,6158792.0,8717291.0,10071762.0,7672936.0,4195875.0,4160279.0,5879987.0,4814135.0,5298376.0,5267279.0,5250962.0,5242957.0,5199621.0,5201078.0,5334700.0
20241,은평구,99894420.0,44897800.0,54996621.0,15846284.0,12965401.0,14994949.0,16277587.0,15385428.0,24424772.0,28269057.0,20614461.0,10772073.0,10686035.0,15999009.0,13553786.0,14174564.0,14075448.0,13898203.0,14037996.0,14041645.0,14674042.0,14992525.0
20241,성북구,119590078.0,54752198.0,64837880.0,20801872.0,20221244.0,16210956.0,18136190.0,17822659.0,26397156.0,31684052.0,24648810.0,13854504.0,13877321.0,19876458.0,15648932.0,17082376.0,17031353.0,16941823.0,17024448.0,16846713.0,17182935.0,17480430.0
20241,도봉구,63874164.0,29707998.0,34166166.0,9935246.0,7593082.0,8251752.0,9412826.0,10517520.0,18163739.0,17336815.0,13267637.0,7240841.0,7206295.0,10387028.0,8435549.0,9065297.0,8980551.0,8887669.0,8969073.0,8981628.0,9380958.0,9608988.0
20241,구로구,80975809.0,39220091.0,41755717.0,11519378.0,9830661.0,13468439.0,13771705.0,13029259.0,19356367.0,21636658.0,16784728.0,9390310.0,9372614.0,13270069.0,10521429.0,11621702.0,11521413.0,11499335.0,11497027.0,11399502.0,11544764.0,11892066.0
20241,영등포구,110850420.0,53873906.0,56976514.0,13158204.0,16517496.0,21632266.0,18993637.0,17183336.0,23365482.0,27502973.0,23137087.0,13934784.0,13937165.0,18583277.0,13755137.0,15883591.0,15928313.0,16024704.0,15917380.0,15819578.0,15569498.0,15707359.0
20241,중랑구,97869230.0,46035301.0,51833929.0,13567526.0,12803675.0,15244735.0,14782375.0,16193017.0,25277904.0,27212369.0,20148013.0,10821997.0,10768175.0,15852262.0,13066413.0,13893667.0,13771548.0,13571778.0,13754892.0,13772123.0,14390528.0,14714692.0
20241,동대문구,104940346.0,49788228.0,55152118.0,13883274.0,20968282.0,15245475.0,15613435.0,15029183.0,24200697.0,27023111.0,22120219.0,12859001.0,12659204.0,17043601.0,13235211.0,14951457.0,15019300.0,15025472.0,15062399.0,14875820.0,14953178.0,15052718.0
