기준_년분기_코드,자치구_코드_명,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_미만_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,총_가구_수
20212,광진구,346546.0,167198.0,179348.0,45504.0,62897.0,55983.0,52458.0,54501.0,75203.0,23194.0,29507.0,27678.0,25865.0,26569.0,34385.0,22310.0,33390.0,28305.0,26593.0,27932.0,40818.0,167243.0
20212,동대문구,342588.0,169600.0,172988.0,44412.0,56319.0,50149.0,50588.0,53195.0,87925.0,22612.0,27977.0,25909.0,26091.0,26797.0,40214.0,21800.0,28342.0,24240.0,24497.0,26398.0,47711.0,167339.0
20212,금천구,231723.0,117226.0,114497.0,27225.0,37102.0,35471.0,32915.0,40292.0,58718.0,13815.0,18706.0,19651.0,17279.0,20214.0,27561.0,13410.0,18396.0,15820.0,15636.0,20078.0,31157.0,114638.0
20212,구로구,404412.0,199662.0,204750.0,58388.0,55404.0,63155.0,63224.0,63333.0,100908.0,30004.0,27210.0,32218.0,32417.0,31322.0,46491.0,28384.0,28194.0,30937.0,30807.0,32011.0,54417.0,180455.0
20212,성북구,436692.0,210592.0,226100.0,65904.0,66904.0,59809.0,69775.0,69282.0,105018.0,33616.0,32193.0,29760.0,34391.0,34145.0,46487.0,32288.0,34711.0,30049.0,35384.0,35137.0,58531.0,195040.0
20212,중랑구,394574.0,195066.0,199508.0,49805.0,56082.0,58101.0,57853.0,69501.0,103232.0,25561.0,27776.0,29945.0,29924.0,34240.0,47620.0,24244.0,28306.0,28156.0,27929.0,35261.0,55612.0,185787.0
20212,성동구,293523.0,143348.0,150175.0,40260.0,45033.0,48904.0,45014.0,47228.0,67084.0,20358.0,22260.0,24024.0,22572.0,23567.0,30567.0,19902.0,22773.0,24880.0,22442.0,23661.0,36517.0,135787.0
20212,강북구,308115.0,150163.0,157952.0,37747.0,42964.0,38746.0,46733.0,52647.0,89278.0,19484.0,21054.0,20356.0,23939.0,25794.0,39536.0,18263.0,21910.0,18390.0,22794.0,26853.0,49742.0,145867.0
20212,도봉구,325263.0,158617.0,166646.0,44391.0,43418.0,41004.0,48542.0,57012.0,90896.0,22920.0,22116.0,20972.0,24042.0,27153.0,41414.0,21471.0,21302.0,20032.0,24500.0,29859.0,49482.0,139077.0
20212,노원구,523074.0,252417.0,270657.0,86412.0,73219.0,64728.0,86235.0,87835.0,124645.0,44661.0,37580.0,32238.0,41034.0,42603.0,54301.0,41751.0,35639.0,32490.0,45201.0,45232.0,70344.0,218211.0
20212,종로구,149349.0,72615.0,76734.0,18534.0,23405.0,19943.0,22229.0,25444.0,39794.0,9295.0,11502.0,9907.0,10828.0,12774.0,18309.0,9239.0,11903.0,10036.0,11401.0,12670.0,21485.0,74935.0
20212,중구,124888.0,61022.0,63866.0,13601.0,18561.0,20075.0,17964.0,20635.0,34052.0,6902.0,8840.0,10014.0,9184.0,10472.0,15610.0,6699.0,9721.0,10061.0,8780.0,10163.0,18442.0,63375.0
20212,은평구,479710.0,230215.0,249495.0,68378.0,67044.0,68488.0,76626.0,77229.0,121945.0,34967.0,32273.0,33902.0,37851.0,37180.0,54042.0,33411.0,34771.0,34586.0,38775.0,40049.0,67903.0,213749.0
20212,용산구,229381.0,110426.0,118955.0,29087.0,33444.0,38047.0,35624.0,36962.0,56217.0,14897.0,15915.0,19030.0,17484.0,18282.0,24818.0,14190.0,17529.0,19017.0,18140.0,18680.0,31399.0,112556.0
20212,강서구,580372.0,280149.0,300223.0,84305.0,86985.0,99113.0,90931.0,86224.0,132814.0,43099.0,40318.0,50300.0,45565.0,41283.0,59584.0,41206.0,46667.0,48813.0,45366.0,44941.0,73230.0,266948.0
20212,관악구,494436.0,248078.0,246358.0,50866.0,109023.0,86728.0,68386.0,67974.0,111459.0,26103.0,53111.0,47928.0,36508.0,34033.0,50395.0,24763.0,55912.0,38800.0,31878.0,33941.0,61064.0,274530.0
20212,마포구,371747.0,175061.0,196686.0,53260.0,61843.0,64514.0,60986.0,54199.0,76945.0,26998.0,27891.0,30518.0,29646.0,26601.0,33407.0,26262.0,33952.0,33996.0,31340.0,27598.0,43538.0,178311.0
20212,양천구,454239.0,222808.0,231431.0,82404.0,59799.0,57820.0,78969.0,76503.0,98744.0,42751.0,30442.0,28469.0,37818.0,38021.0,45307.0,39653.0,29357.0,29351.0,41151.0,38482.0,53437.0,180531.0
20212,동작구,391769.0,189357.0,202412.0,52498.0,66583.0,62231.0,58999.0,58358.0,93100.0,26876.0,32137.0,31473.0,29553.0,27971.0,41347.0,25622.0,34446.0,30758.0,29446.0,30387.0,51753.0,184294.0
20212,서대문구,311889.0,149274.0,162615.0,43782.0,50246.0,45104.0,47455.0,49313.0,75989.0,22136.0,24073.0,22393.0,23440.0,23939.0,33293.0,21646.0,26173.0,22711.0,24015.0,25374.0,42696.0,144548.0
20212,서초구,424688.0,203131.0,221557.0,79116.0,55031.0,63180.0,77290.0,63138.0,86933.0,40585.0,26421.0,29121.0,36315.0,31065.0,39624.0,38531.0,28610.0,34059.0,40975.0,32073.0,47309.0,173212.0
20212,영등포구,379192.0,187492.0,191700.0,50077.0,58954.0,69250.0,56412.0,56875.0,87624.0,25812.0,27699.0,35573.0,29012.0,28878.0,40518.0,24265.0,31255.0,33677.0,27400.0,27997.0,47106.0,184488.0
20212,강남구,538853.0,257847.0,281006.0,95836.0,73919.0,81816.0,99174.0,80310.0,107798.0,49875.0,35369.0,37493.0,46116.0,40172.0,48822.0,45961.0,38550.0,44323.0,53058.0,40138.0,58976.0,234547.0
20213,중랑구,394574.0,195066.0,199508.0,49805.0,56082.0,58101.0,57853.0,69501.0,103232.0,25561.0,27776.0,29945.0,29924.0,34240.0,47620.0,24244.0,28306.0,28156.0,27929.0,35261.0,55612.0,185787.0
20213,성동구,293523.0,143348.0,150175.0,40260.0,45033.0,48904.0,45014.0,47228.0,67084.0,20358.0,22260.0,24024.0,22572.0,23567.0,30567.0,19902.0,22773.0,24880.0,22442.0,23661.0,36517.0,135787.0
20213,강북구,308115.0,150163.0,157952.0,37747.0,42964.0,38746.0,46733.0,52647.0,89278.0,19484.0,21054.0,20356.0,23939.0,25794.0,39536.0,18263.0,21910.0,18390.0,22794.0,26853.0,49742.0,145867.0
20213,동작구,391769.0,189357.0,202412.0,52498.0,66583.0,62231.0,58999.0,58358.0,93100.0,26876.0,32137.0,31473.0,29553.0,27971.0,41347.0,25622.0,34446.0,30758.0,29446.0,30387.0,51753.0,184294.0
20213,노원구,523074.0,252417.0,270657.0,86412.0,73219.0,64728.0,86235.0,87835.0,124645.0,44661.0,37580.0,32238.0,41034.0,42603.0,54301.0,41751.0,35639.0,32490.0,45201.0,45232.0,70344.0,218211.0
20213,중구,124888.0,61022.0,63866.0,13601.0,18561.0,20075.0,17964.0,20635.0,34052.0,6902.0,8840.0,10014.0,9184.0,10472.0,15610.0,6699.0,9721.0,10061.0,8780.0,10163.0,18442.0,63375.0
20213,은평구,479710.0,230215.0,249495.0,68378.0,67044.0,68488.0,76626.0,77229.0,121945.0,34967.0,32273.0,33902.0,37851.0,37180.0,54042.0,33411.0,34771.0,34586.0,38775.0,40049.0,67903.0,213749.0
20213,종로구,149349.0,72615.0,76734.0,18534.0,23405.0,19943.0,22229.0,25444.0,39794.0,9295.0,11502.0,9907.0,10828.0,12774.0,18309.0,9239.0,11903.0,10036.0,11401.0,12670.0,21485.0,74935.0
20213,마포구,371747.0,175061.0,196686.0,53260.0,61843.0,64514.0,60986.0,54199.0,76945.0,26998.0,27891.0,30518.0,29646.0,26601.0,33407.0,26262.0,33952.0,33996.0,31340.0,27598.0,43538.0,178311.0
20213,강서구,580372.0,280149.0,300223.0,84305.0,86985.0,99113.0,90931.0,86224.0,132814.0,43099.0,40318.0,50300.0,45565.0,41283.0,59584.0,41206.0,46667.0,48813.0,45366.0,44941.0,73230.0,266948.0
20213,강남구,538853.0,257847.0,281006.0,95836.0,73919.0,81816.0,99174.0,80310.0,107798.0,49875.0,35369.0,37493.0,46116.0,40172.0,48822.0,45961.0,38550.0,44323.0,53058.0,40138.0,58976.0,234547.0
20213,관악구,494436.0,248078.0,246358.0,50866.0,109023.0,86728.0,68386.0,67974.0,111459.0,26103.0,53111.0,47928.0,36508.0,34033.0,50395.0,24763.0,55912.0,38800.0,31878.0,33941.0,61064.0,274530.0
20213,서초구,424688.0,203131.0,221557.0,79116.0,55031.0,63180.0,77290.0,63138.0,86933.0,40585.0,26421.0,29121.0,36315.0,31065.0,39624.0,38531.0,28610.0,34059.0,40975.0,32073.0,47309.0,173212.0
20213,서대문구,311889.0,149274.0,162615.0,43782.0,50246.0,45104.0,47455.0,49313.0,75989.0,22136.0,24073.0,22393.0,23440.0,23939.0,33293.0,21646.0,26173.0,22711.0,24015.0,25374.0,42696.0,144548.0
20213,도봉구,325263.0,158617.0,166646.0,44391.0,43418.0,41004.0,48542.0,57012.0,90896.0,22920.0,22116.0,20972.0,24042.0,27153.0,41414.0,21471.0,21302.0,20032.0,24500.0,29859.0,49482.0,139077.0
20213,용산구,229381.0,110426.0,118955.0,29087.0,33444.0,38047.0,35624.0,36962.0,56217.0,14897.0,15915.0,19030.0,17484.0,18282.0,24818.0,14190.0,17529.0,19017.0,18140.0,18680.0,31399.0,112556.0
20213,금천구,231723.0,117226.0,114497.0,27225.0,37102.0,35471.0,32915.0,40292.0,58718.0,13815.0,18706.0,19651.0,17279.0,20214.0,27561.0,13410.0,18396.0,15820.0,15636.0,20078.0,31157.0,114638.0
20213,광진구,346546.0,167198.0,179348.0,45504.0,62897.0,55983.0,52458.0,54501.0,75203.0,23194.0,29507.0,27678.0,25865.0,26569.0,34385.0,22310.0,33390.0,28305.0,26593.0,27932.0,40818.0,167243.0
20213,성북구,436692.0,210592.0,226100.0,65904.0,66904.0,59809.0,69775.0,69282.0,105018.0,33616.0,32193.0,29760.0,34391.0,34145.0,46487.0,32288.0,34711.0,30049.0,35384.0,35137.0,58531.0,195040.0
20213,송파구,667802.0,322197.0,345605.0,109764.0,94065.0,110605.0,109290.0,102556.0,141522.0,56407.0,44767.0,53059.0,52629.0,49765.0,65570.0,53357.0,49298.0,57546.0,56661.0,52791.0,75952.0,281764.0
20213,영등포구,379192.0,187492.0,191700.0,50077.0,58954.0,69250.0,56412.0,56875.0,87624.0,25812.0,27699.0,35573.0,29012.0,28878.0,40518.0,24265.0,31255.0,33677.0,27400.0,27997.0,47106.0,184488.0
20213,강동구,459485.0,225974.0,233511.0,73655.0,61405.0,72029.0,73973.0,72151.0,106272.0,38433.0,30308.0,35914.0,37108.0,35131.0,49080.0,35222.0,31097.0,36115.0,36865.0,37020.0,57192.0,196139.0
20213,양천구,454239.0,222808.0,231431.0,82404.0,59799.0,57820.0,78969.0,76503.0,98744.0,42751.0,30442.0,28469.0,37818.0,38021.0,45307.0,39653.0,29357.0,29351.0,41151.0,38482.0,53437.0,180531.0
20213,구로구,404412.0,199662.0,204750.0,58388.0,55404.0,63155.0,63224.0,63333.0,100908.0,30004.0,27210.0,32218.0,32417.0,31322.0,46491.0,28384.0,28194.0,30937.0,30807.0,32011.0,54417.0,180455.0
20213,동대문구,342588.0,169600.0,172988.0,44412.0,56319.0,50149.0,50588.0,53195.0,87925.0,22612.0,27977.0,25909.0,26091.0,26797.0,40214.0,21800.0,28342.0,24240.0,24497.0,26398.0,47711.0,167339.0
20214,영등포구,379192.0,187492.0,191700.0,50077.0,58954.0,69250.0,56412.0,56875.0,87624.0,25812.0,27699.0,35573.0,29012.0,28878.0,40518.0,24265.0,31255.0,33677.0,27400.0,27997.0,47106.0,184488.0
20214,강서구,580372.0,280149.0,300223.0,84305.0,86985.0,99113.0,90931.0,86224.0,132814.0,43099.0,40318.0,50300.0,45565.0,41283.0,59584.0,41206.0,46667.0,48813.0,45366.0,44941.0,73230.0,266948.0
20214,중구,124888.0,61022.0,63866.0,13601.0,18561.0,20075.0,17964.0,20635.0,34052.0,6902.0,8840.0,10014.0,9184.0,10472.0,15610.0,6699.0,9721.0,10061.0,8780.0,10163.0,18442.0,63375.0
20214,동작구,391769.0,189357.0,202412.0,52498.0,66583.0,62231.0,58999.0,58358.0,93100.0,26876.0,32137.0,31473.0,29553.0,27971.0,41347.0,25622.0,34446.0,30758.0,29446.0,30387.0,51753.0,184294.0
20214,성북구,436692.0,210592.0,226100.0,65904.0,66904.0,59809.0,69775.0,69282.0,105018.0,33616.0,32193.0,29760.0,34391.0,34145.0,46487.0,32288.0,34711.0,30049.0,35384.0,35137.0,58531.0,195040.0
20214,중랑구,394574.0,195066.0,199508.0,49805.0,56082.0,58101.0,57853.0,69501.0,103232.0,25561.0,27776.0,29945.0,29924.0,34240.0,47620.0,24244.0,28306.0,28156.0,27929.0,35261.0,55612.0,185787.0
20214,구로구,404412.0,199662.0,204750.0,58388.0,55404.0,63155.0,63224.0,63333.0,100908.0,30004.0,27210.0,32218.0,32417.0,31322.0,46491.0,28384.0,28194.0,30937.0,30807.0,32011.0,54417.0,180455.0
20214,노원구,523074.0,252417.0,270657.0,86412.0,73219.0,64728.0,86235.0,87835.0,124645.0,44661.0,37580.0,32238.0,41034.0,42603.0,54301.0,41751.0,35639.0,32490.0,45201.0,45232.0,70344.0,218211.0
20214,은평구,479710.0,230215.0,249495.0,68378.0,67044.0,68488.0,76626.0,77229.0,121945.0,34967.0,32273.0,33902.0,37851.0,37180.0,54042.0,33411.0,34771.0,34586.0,38775.0,40049.0,67903.0,213749.0
20214,용산구,229381.0,110426.0,118955.0,29087.0,33444.0,38047.0,35624.0,36962.0,56217.0,14897.0,15915.0,19030.0,17484.0,18282.0,24818.0,14190.0,17529.0,19017.0,18140.0,18680.0,31399.0,112556.0
20214,동대문구,342588.0,169600.0,172988.0,44412.0,56319.0,50149.0,50588.0,53195.0,87925.0,22612.0,27977.0,25909.0,26091.0,26797.0,40214.0,21800.0,28342.0,24240.0,24497.0,26398.0,47711.0,167339.0
20214,강북구,308115.0,150163.0,157952.0,37747.0,42964.0,38746.0,46733.0,52647.0,89278.0,19484.0,21054.0,20356.0,23939.0,25794.0,39536.0,18263.0,21910.0,18390.0,22794.0,26853.0,49742.0,145867.0
20214,금천구,231723.0,117226.0,114497.0,27225.0,37102.0,35471.0,32915.0,40292.0,58718.0,13815.0,18706.0,19651.0,17279.0,20214.0,27561.0,13410.0,18396.0,15820.0,15636.0,20078.0,31157.0,114638.0
20214,성동구,293523.0,143348.0,150175.0,40260.0,45033.0,48904.0,45014.0,47228.0,67084.0,20358.0,22260.0,24024.0,22572.0,23567.0,30567.0,19902.0,22773.0,24880.0,22442.0,23661.0,36517.0,135787.0
20214,강동구,459485.0,225974.0,233511.0,73655.0,61405.0,72029.0,73973.0,72151.0,106272.0,38433.0,30308.0,35914.0,37108.0,35131.0,49080.0,35222.0,31097.0,36115.0,36865.0,37020.0,57192.0,196139.0
20214,광진구,346546.0,167198.0,179348.0,45504.0,62897.0,55983.0,52458.0,54501.0,75203.0,23194.0,29507.0,27678.0,25865.0,26569.0,34385.0,22310.0,33390.0,28305.0,26593.0,27932.0,40818.0,167243.0
20214,서초구,424688.0,203131.0,221557.0,79116.0,55031.0,63180.0,77290.0,63138.0,86933.0,40585.0,26421.0,29121.0,36315.0,31065.0,39624.0,38531.0,28610.0,34059.0,40975.0,32073.0,47309.0,173212.0
20214,서대문구,311889.0,149274.0,162615.0,43782.0,50246.0,45104.0,47455.0,49313.0,75989.0,22136.0,24073.0,22393.0,23440.0,23939.0,33293.0,21646.0,26173.0,22711.0,24015.0,25374.0,42696.0,144548.0
20214,강남구,538853.0,257847.0,281006.0,95836.0,73919.0,81816.0,99174.0,80310.0,107798.0,49875.0,35369.0,37493.0,46116.0,40172.0,48822.0,45961.0,38550.0,44323.0,53058.0,40138.0,58976.0,234547.0
20214,양천구,454239.0,222808.0,231431.0,82404.0,59799.0,57820.0,78969.0,76503.0,98744.0,42751.0,30442.0,28469.0,37818.0,38021.0,45307.0,39653.0,29357.0,29351.0,41151.0,38482.0,53437.0,180531.0
20214,마포구,371747.0,175061.0,196686.0,53260.0,61843.0,64514.0,60986.0,54199.0,76945.0,26998.0,27891.0,30518.0,29646.0,26601.0,33407.0,26262.0,33952.0,33996.0,31340.0,27598.0,43538.0,178311.0
20214,송파구,667802.0,322197.0,345605.0,109764.0,94065.0,110605.0,109290.0,102556.0,141522.0,56407.0,44767.0,53059.0,52629.0,49765.0,65570.0,53357.0,49298.0,57546.0,56661.0,52791.0,75952.0,281764.0
20214,도봉구,325263.0,158617.0,166646.0,44391.0,43418.0,41004.0,48542.0,57012.0,90896.0,22920.0,22116.0,20972.0,24042.0,27153.0,41414.0,21471.0,21302.0,20032.0,24500.0,29859.0,49482.0,139077.0
20214,종로구,149349.0,72615.0,76734.0,18534.0,23405.0,19943.0,22229.0,25444.0,39794.0,9295.0,11502.0,9907.0,10828.0,12774.0,18309.0,9239.0,11903.0,10036.0,11401.0,12670.0,21485.0,74935.0
20214,관악구,494436.0,248078.0,246358.0,50866.0,109023.0,86728.0,68386.0,67974.0,111459.0,26103.0,53111.0,47928.0,36508.0,34033.0,50395.0,24763.0,55912.0,38800.0,31878.0,33941.0,61064.0,274530.0
20221,마포구,371747.0,175061.0,196686.0,53260.0,61843.0,64514.0,60986.0,54199.0,76945.0,26998.0,27891.0,30518.0,29646.0,26601.0,33407.0,26262.0,33952.0,33996.0,31340.0,27598.0,43538.0,178311.0
20221,서대문구,311889.0,149274.0,162615.0,43782.0,50246.0,45104.0,47455.0,49313.0,75989.0,22136.0,24073.0,22393.0,23440.0,23939.0,33293.0,21646.0,26173.0,22711.0,24015.0,25374.0,42696.0,144548.0
20221,종로구,149349.0,72615.0,76734.0,18534.0,23405.0,19943.0,22229.0,25444.0,39794.0,9295.0,11502.0,9907.0,10828.0,12774.0,18309.0,9239.0,11903.0,10036.0,11401.0,12670.0,21485.0,74935.0
20221,은평구,479710.0,230215.0,249495.0,68378.0,67044.0,68488.0,76626.0,77229.0,121945.0,34967.0,32273.0,33902.0,37851.0,37180.0,54042.0,33411.0,34771.0,34586.0,38775.0,40049.0,67903.0,213749.0
20221,중구,124888.0,61022.0,63866.0,13601.0,18561.0,20075.0,17964.0,20635.0,34052.0,6902.0,8840.0,10014.0,9184.0,10472.0,15610.0,6699.0,9721.0,10061.0,8780.0,10163.0,18442.0,63375.0
20221,도봉구,325263.0,158617.0,166646.0,44391.0,43418.0,41004.0,48542.0,57012.0,90896.0,22920.0,22116.0,20972.0,24042.0,27153.0,41414.0,21471.0,21302.0,20032.0,24500.0,29859.0,49482.0,139077.0
20221,금천구,231723.0,117226.0,114497.0,27225.0,37102.0,35471.0,32915.0,40292.0,58718.0,13815.0,18706.0,19651.0,17279.0,20214.0,27561.0,13410.0,18396.0,15820.0,15636.0,20078.0,31157.0,114638.0
20221,중랑구,394574.0,195066.0,199508.0,49805.0,56082.0,58101.0,57853.0,69501.0,103232.0,25561.0,27776.0,29945.0,29924.0,34240.0,47620.0,24244.0,28306.0,28156.0,27929.0,35261.0,55612.0,185787.0
20221,성북구,436692.0,210592.0,226100.0,65904.0,66904.0,59809.0,69775.0,69282.0,105018.0,33616.0,32193.0,29760.0,34391.0,34145.0,46487.0,32288.0,34711.0,30049.0,35384.0,35137.0,58531.0,195040.0
20221,노원구,523074.0,252417.0,270657.0,86412.0,73219.0,64728.0,86235.0,87835.0,124645.0,44661.0,37580.0,32238.0,41034.0,42603.0,54301.0,41751.0,35639.0,32490.0,45201.0,45232.0,70344.0,218211.0
20221,동작구,391769.0,189357.0,202412.0,52498.0,66583.0,62231.0,58999.0,58358.0,93100.0,26876.0,32137.0,31473.0,29553.0,27971.0,41347.0,25622.0,34446.0,30758.0,29446.0,30387.0,51753.0,184294.0
20221,용산구,229381.0,110426.0,118955.0,29087.0,33444.0,38047.0,35624.0,36962.0,56217.0,14897.0,15915.0,19030.0,17484.0,18282.0,24818.0,14190.0,17529.0,19017.0,18140.0,18680.0,31399.0,112556.0
20221,강북구,308115.0,150163.0,157952.0,37747.0,42964.0,38746.0,46733.0,52647.0,89278.0,19484.0,21054.0,20356.0,23939.0,25794.0,39536.0,18263.0,21910.0,18390.0,22794.0,26853.0,49742.0,145867.0
20221,서초구,424688.0,203131.0,221557.0,79116.0,55031.0,63180.0,77290.0,63138.0,86933.0,40585.0,26421.0,29121.0,36315.0,31065.0,39624.0,38531.0,28610.0,34059.0,40975.0,32073.0,47309.0,173212.0
20221,관악구,494436.0,248078.0,246358.0,50866.0,109023.0,86728.0,68386.0,67974.0,111459.0,26103.0,53111.0,47928.0,36508.0,34033.0,50395.0,24763.0,55912.0,38800.0,31878.0,33941.0,61064.0,274530.0
20221,강동구,459485.0,225974.0,233511.0,73655.0,61405.0,72029.0,73973.0,72151.0,106272.0,38433.0,30308.0,35914.0,37108.0,35131.0,49080.0,35222.0,31097.0,36115.0,36865.0,37020.0,57192.0,196139.0
20221,송파구,667802.0,322197.0,345605.0,109764.0,94065.0,110605.0,109290.0,102556.0,141522.0,56407.0,44767.0,53059.0,52629.0,49765.0,65570.0,53357.0,49298.0,57546.0,56661.0,52791.0,75952.0,281764.0
20221,강서구,580372.0,280149.0,300223.0,84305.0,86985.0,99113.0,90931.0,86224.0,132814.0,43099.0,40318.0,50300.0,45565.0,41283.0,59584.0,41206.0,46667.0,48813.0,45366.0,44941.0,73230.0,266948.0
20221,양천구,454239.0,222808.0,231431.0,82404.0,59799.0,57820.0,78969.0,76503.0,98744.0,42751.0,30442.0,28469.0,37818.0,38021.0,45307.0,39653.0,29357.0,29351.0,41151.0,38482.0,53437.0,180531.0
20221,영등포구,379192.0,187492.0,191700.0,50077.0,58954.0,69250.0,56412.0,56875.0,87624.0,25812.0,27699.0,35573.0,29012.0,28878.0,40518.0,24265.0,31255.0,33677.0,27400.0,27997.0,47106.0,184488.0
20221,강남구,538853.0,257847.0,281006.0,95836.0,73919.0,81816.0,99174.0,80310.0,107798.0,49875.0,35369.0,37493.0,46116.0,40172.0,48822.0,45961.0,38550.0,44323.0,53058.0,40138.0,58976.0,234547.0
20221,성동구,293523.0,143348.0,150175.0,40260.0,45033.0,48904.0,45014.0,47228.0,67084.0,20358.0,22260.0,24024.0,22572.0,23567.0,30567.0,19902.0,22773.0,24880.0,22442.0,23661.0,36517.0,135787.0
20221,구로구,404412.0,199662.0,204750.0,58388.0,55404.0,63155.0,63224.0,63333.0,100908.0,30004.0,27210.0,32218.0,32417.0,31322.0,46491.0,28384.0,28194.0,30937.0,30807.0,32011.0,54417.0,180455.0
20221,동대문구,342588.0,169600.0,172988.0,44412.0,56319.0,50149.0,50588.0,53195.0,87925.0,22612.0,27977.0,25909.0,26091.0,26797.0,40214.0,21800.0,28342.0,24240.0,24497.0,26398.0,47711.0,167339.0
20221,광진구,346546.0,167198.0,179348.0,45504.0,62897.0,55983.0,52458.0,54501.0,75203.0,23194.0,29507.0,27678.0,25865.0,26569.0,34385.0,22310.0,33390.0,28305.0,26593.0,27932.0,40818.0,167243.0
20222,용산구,229381.0,110426.0,118955.0,29087.0,33444.0,38047.0,35624.0,36962.0,56217.0,14897.0,15915.0,19030.0,17484.0,18282.0,24818.0,14190.0,17529.0,19017.0,18140.0,18680.0,31399.0,112556.0
20222,동작구,391769.0,189357.0,202412.0,52498.0,66583.0,62231.0,58999.0,58358.0,93100.0,26876.0,32137.0,31473.0,29553.0,27971.0,41347.0,25622.0,34446.0,30758.0,29446.0,30387.0,51753.0,184294.0
20222,도봉구,325263.0,158617.0,166646.0,44391.0,43418.0,41004.0,48542.0,57012.0,90896.0,22920.0,22116.0,20972.0,24042.0,27153.0,41414.0,21471.0,21302.0,20032.0,24500.0,29859.0,49482.0,139077.0
20222,구로구,404412.0,199662.0,204750.0,58388.0,55404.0,63155.0,63224.0,63333.0,100908.0,30004.0,27210.0,32218.0,32417.0,31322.0,46491.0,28384.0,28194.0,30937.0,30807.0,32011.0,54417.0,180455.0
20222,노원구,523074.0,252417.0,270657.0,86412.0,73219.0,64728.0,86235.0,87835.0,124645.0,44661.0,37580.0,32238.0,41034.0,42603.0,54301.0,41751.0,35639.0,32490.0,45201.0,45232.0,70344.0,218211.0
20222,중구,124888.0,61022.0,63866.0,13601.0,18561.0,20075.0,17964.0,20635.0,34052.0,6902.0,8840.0,10014.0,9184.0,10472.0,15610.0,6699.0,9721.0,10061.0,8780.0,10163.0,18442.0,63375.0
20222,동대문구,342588.0,169600.0,172988.0,44412.0,56319.0,50149.0,50588.0,53195.0,87925.0,22612.0,27977.0,25909.0,26091.0,26797.0,40214.0,21800.0,28342.0,24240.0,24497.0,26398.0,47711.0,167339.0
20222,금천구,231723.0,117226.0,114497.0,27225.0,37102.0,35471.0,32915.0,40292.0,58718.0,13815.0,18706.0,19651.0,17279.0,20214.0,27561.0,13410.0,18396.0,15820.0,15636.0,20078.0,31157.0,114638.0
20222,종로구,149349.0,72615.0,76734.0,18534.0,23405.0,19943.0,22229.0,25444.0,39794.0,9295.0,11502.0,9907.0,10828.0,12774.0,18309.0,9239.0,11903.0,10036.0,11401.0,12670.0,21485.0,74935.0
20222,강남구,538853.0,257847.0,281006.0,95836.0,73919.0,81816.0,99174.0,80310.0,107798.0,49875.0,35369.0,37493.0,46116.0,40172.0,48822.0,45961.0,38550.0,44323.0,53058.0,40138.0,58976.0,234547.0
20222,서초구,424688.0,203131.0,221557.0,79116.0,55031.0,63180.0,77290.0,63138.0,86933.0,40585.0,26421.0,29121.0,36315.0,31065.0,39624.0,38531.0,28610.0,34059.0,40975.0,32073.0,47309.0,173212.0
20222,마포구,371747.0,175061.0,196686.0,53260.0,61843.0,64514.0,60986.0,54199.0,76945.0,26998.0,27891.0,30518.0,29646.0,26601.0,33407.0,26262.0,33952.0,33996.0,31340.0,27598.0,43538.0,178311.0
20222,강동구,459485.0,225974.0,233511.0,73655.0,61405.0,72029.0,73973.0,72151.0,106272.0,38433.0,30308.0,35914.0,37108.0,35131.0,49080.0,35222.0,31097.0,36115.0,36865.0,37020.0,57192.0,196139.0
20222,영등포구,379192.0,187492.0,191700.0,50077.0,58954.0,69250.0,56412.0,56875.0,87624.0,25812.0,27699.0,35573.0,29012.0,28878.0,40518.0,24265.0,31255.0,33677.0,27400.0,27997.0,47106.0,184488.0
20222,송파구,667802.0,322197.0,345605.0,109764.0,94065.0,110605.0,109290.0,102556.0,141522.0,56407.0,44767.0,53059.0,52629.0,49765.0,65570.0,53357.0,49298.0,57546.0,56661.0,52791.0,75952.0,281764.0
20222,양천구,454239.0,222808.0,231431.0,82404.0,59799.0,57820.0,78969.0,76503.0,98744.0,42751.0,30442.0,28469.0,37818.0,38021.0,45307.0,39653.0,29357.0,29351.0,41151.0,38482.0,53437.0,180531.0
20222,관악구,494436.0,248078.0,246358.0,50866.0,109023.0,86728.0,68386.0,67974.0,111459.0,26103.0,53111.0,47928.0,36508.0,34033.0,50395.0,24763.0,55912.0,38800.0,31878.0,33941.0,61064.0,274530.0
20222,은평구,479710.0,230215.0,249495.0,68378.0,67044.0,68488.0,76626.0,77229.0,121945.0,34967.0,32273.0,33902.0,37851.0,37180.0,54042.0,33411.0,34771.0,34586.0,38775.0,40049.0,67903.0,213749.0
